Timestamp,Junction_Name,Incoming_North,Outgoing_North,Incoming_South,Outgoing_South,Incoming_East,Outgoing_East,Incoming_West,Outgoing_West,Total_Vehicles,Avg_Speed_kmh,PM2_5_Level,Waiting_Time_Sec,Weather,Citizen_Sentiment,Frustration_Index,Sarvam_AI_Priority
2026-03-24 08:01:00,CBS SIGNAL,136,48,41,53,119,124,133,145,429,29.81,262.43,77.42,Rainy,Impatient,10.0,High
2026-03-05 06:34:00,Tarwala / MERI Signal,119,68,123,130,150,98,19,119,411,30.26,260.29,79.22,Foggy,Frustrated,9.19,High
2026-03-17 23:26:00,ITI Signal,11,137,63,52,101,136,18,120,193,36.1,146.97,34.82,Clear,Neutral,4.54,Normal
2026-03-17 19:31:00,CBS SIGNAL,30,97,140,78,138,89,140,51,448,52.54,273.59,95.33,Clear,Frustrated,8.31,High
2026-03-25 18:07:00,CBS SIGNAL,119,102,114,84,140,72,12,25,385,54.94,250.03,86.6,Rainy,Frustrated,10.0,High
2026-03-13 12:26:00,ITI Signal,121,17,76,101,79,56,25,89,301,46.2,208.81,68.73,Rainy,Impatient,9.43,High
2026-03-04 13:54:00,ITI Signal,150,35,44,104,97,81,29,123,320,26.88,210.07,62.77,Overcast,Anxious,7.57,High
2026-03-26 10:41:00,Nashik Municipal Corporation,119,150,104,53,74,30,14,122,311,47.93,199.71,67.26,Overcast,Impatient,8.64,High
2026-03-01 11:14:00,Croma - Inox Signal,103,123,80,90,108,141,59,129,350,17.83,230.46,81.85,Foggy,Anxious,7.35,High
2026-03-17 11:00:00,Jailroad Signal,131,25,25,127,37,143,94,80,287,25.26,192.83,60.16,Clear,Impatient,9.05,High
2026-03-26 09:17:00,CBS SIGNAL,109,42,135,20,101,138,147,123,492,52.94,298.66,105.98,Overcast,Frustrated,9.83,High
2026-03-24 10:22:00,CBS SIGNAL,133,33,133,136,24,58,72,14,362,29.1,235.97,85.39,Overcast,Impatient,7.86,High
2026-03-29 13:46:00,ITI Signal,76,109,19,16,29,50,49,85,173,40.71,140.72,33.33,Foggy,Impatient,5.23,Normal
2026-03-11 11:41:00,CBS SIGNAL,108,84,25,89,42,88,86,72,261,52.94,188.83,58.84,Clear,Impatient,6.54,Normal
2026-03-13 15:08:00,ITI Signal Post Office,38,107,70,55,119,91,131,115,358,52.88,225.28,67.28,Overcast,Impatient,8.91,High
2026-03-21 20:53:00,ITI Signal Post Office,92,87,89,46,82,24,14,149,277,16.28,196.01,52.75,Overcast,Impatient,6.32,Normal
2026-03-17 19:49:00,ITI Signal,100,131,54,54,15,133,111,61,280,17.94,186.78,58.68,Clear,Neutral,4.6,Normal
2026-03-05 23:46:00,ABB Circle,44,103,62,84,147,132,110,89,363,49.55,231.65,84.14,Rainy,Impatient,8.65,High
2026-03-01 19:52:00,ABB Circle,27,77,94,128,42,137,33,59,196,57.4,144.16,34.62,Clear,Neutral,6.1,Normal
2026-03-24 00:02:00,Croma - Inox Signal,110,12,19,103,55,113,31,95,215,55.78,149.42,47.99,Foggy,Impatient,5.72,Normal
2026-03-04 21:25:00,Nashik Municipal Corporation,127,33,60,96,90,137,86,118,363,31.91,222.67,65.4,Clear,Anxious,9.06,High
2026-03-30 08:16:00,ITI Signal,22,131,39,23,48,29,81,114,190,21.92,138.64,45.29,Clear,Impatient,6.92,Normal
2026-03-18 15:54:00,Nashik Municipal Corporation,74,82,25,62,69,44,30,70,198,48.6,153.32,47.51,Rainy,Impatient,6.18,Normal
2026-03-21 19:44:00,"Udyog Bhavan, FDA office",108,139,18,55,150,142,49,50,325,30.84,205.81,70.98,Foggy,Impatient,8.48,High
2026-03-30 11:02:00,Croma - Inox Signal,61,143,117,108,70,49,102,99,350,20.28,215.92,75.71,Overcast,Frustrated,7.58,High
2026-03-07 01:29:00,CBS SIGNAL,120,11,102,18,82,47,62,87,366,26.53,228.32,70.48,Overcast,Frustrated,7.93,High
2026-03-06 04:41:00,Nashik Municipal Corporation,130,71,80,35,78,99,11,82,299,18.42,207.24,63.48,Overcast,Anxious,9.87,High
2026-03-14 22:02:00,Croma - Inox Signal,25,119,81,94,113,57,140,93,359,39.49,228.31,72.03,Clear,Frustrated,9.47,High
2026-03-01 04:31:00,Ashok Stambh,27,51,64,74,148,51,15,39,254,35.35,181.12,41.94,Overcast,Impatient,6.69,Normal
2026-03-25 06:24:00,ITI Signal Post Office,121,53,84,122,60,93,74,29,339,19.06,229.37,70.46,Foggy,Impatient,9.46,High
2026-03-24 11:27:00,ITI Signal,52,98,34,62,60,21,135,39,281,49.81,196.91,60.4,Overcast,Anxious,7.54,High
2026-03-17 15:58:00,Jailroad Signal,38,16,60,143,18,73,95,113,211,19.8,147.04,37.78,Foggy,Impatient,6.82,Normal
2026-03-09 07:34:00,Tarwala / MERI Signal,80,78,109,126,13,147,142,72,344,23.74,220.08,75.68,Overcast,Anxious,8.24,High
2026-03-08 00:13:00,CBS SIGNAL,59,83,17,65,102,78,112,37,290,53.7,186.22,47.11,Rainy,Neutral,7.19,High
2026-03-06 19:49:00,Nashik Municipal Corporation,74,117,132,11,54,39,16,70,276,46.06,194.06,44.39,Foggy,Neutral,6.29,Normal
2026-03-05 21:12:00,Jailroad Signal,53,113,147,19,11,139,17,136,228,56.2,164.87,44.82,Foggy,Neutral,4.28,Normal
2026-03-07 17:17:00,ITI Signal Post Office,57,55,90,107,71,103,60,77,278,48.21,179.4,53.61,Clear,Impatient,4.37,Normal
2026-03-27 02:52:00,Nashik Municipal Corporation,22,106,82,53,130,14,142,86,376,19.12,238.18,65.35,Foggy,Impatient,8.25,High
2026-03-16 10:00:00,Tarwala / MERI Signal,119,138,28,115,28,27,51,25,226,34.09,161.83,47.44,Rainy,Neutral,7.68,High
2026-03-25 09:34:00,Ashok Stambh,118,82,111,126,17,139,115,74,361,49.97,221.87,77.58,Overcast,Anxious,9.65,High
2026-03-18 18:13:00,ITI Signal,131,113,147,14,64,68,100,45,442,21.42,277.89,84.06,Rainy,Frustrated,10.0,High
2026-03-14 16:41:00,ITI Signal Post Office,94,118,141,135,91,59,25,96,351,40.48,227.89,72.83,Overcast,Impatient,8.79,High
2026-03-04 06:55:00,Croma - Inox Signal,87,27,44,127,11,101,131,49,273,44.1,180.57,51.9,Rainy,Impatient,7.21,High
2026-03-22 08:49:00,Nashik Municipal Corporation,127,128,41,45,58,91,79,78,305,18.63,200.42,64.2,Rainy,Frustrated,9.89,High
2026-03-05 11:38:00,Tarwala / MERI Signal,124,61,40,24,36,45,90,141,290,47.44,198.23,56.86,Foggy,Impatient,5.9,Normal
2026-03-06 20:12:00,ITI Signal Post Office,144,107,116,119,101,115,81,150,442,29.95,267.9,73.7,Overcast,Impatient,7.48,High
2026-03-10 11:21:00,Jailroad Signal,24,29,126,27,33,85,150,127,333,17.42,211.66,76.61,Foggy,Frustrated,7.89,High
2026-03-07 12:34:00,ABB Circle,38,17,109,17,122,61,25,133,294,28.68,195.2,56.92,Clear,Impatient,5.93,Normal
2026-03-11 23:58:00,"Udyog Bhavan, FDA office",58,144,111,103,78,141,35,126,282,43.04,189.67,50.09,Overcast,Neutral,5.92,Normal
2026-03-02 11:22:00,Tarwala / MERI Signal,138,148,101,148,82,81,63,103,384,37.37,237.44,78.86,Clear,Frustrated,8.05,High
2026-03-27 07:15:00,Nashik Municipal Corporation,51,18,103,128,96,41,93,23,343,54.11,213.74,68.54,Foggy,Impatient,7.51,High
2026-03-06 07:53:00,Ashok Stambh,146,84,106,77,141,37,61,98,454,13.73,274.97,73.89,Rainy,Anxious,10.0,High
2026-03-27 18:13:00,Ashok Stambh,124,116,80,62,15,70,36,53,255,29.57,171.39,45.1,Foggy,Neutral,4.15,Normal
2026-03-02 06:42:00,Ashok Stambh,45,104,57,37,82,49,97,136,281,42.33,196.62,53.48,Clear,Impatient,6.39,Normal
2026-03-25 23:55:00,ABB Circle,104,122,62,134,124,106,49,85,339,35.08,213.8,79.42,Clear,Anxious,8.33,High
2026-03-06 00:58:00,ITI Signal Post Office,122,119,104,64,59,109,30,59,315,15.87,203.7,58.84,Clear,Neutral,5.44,Normal
2026-03-06 17:42:00,Croma - Inox Signal,116,51,81,15,138,73,23,52,358,47.39,231.77,83.45,Foggy,Anxious,9.09,High
2026-03-14 10:23:00,CBS SIGNAL,92,57,115,39,121,83,66,15,394,26.43,243.03,91.44,Clear,Frustrated,9.16,High
2026-03-21 14:44:00,Jailroad Signal,84,143,77,51,92,68,102,73,355,32.8,218.68,73.64,Foggy,Anxious,7.94,High
2026-03-02 14:33:00,ITI Signal,26,80,141,87,52,25,75,102,294,54.06,192.05,52.48,Overcast,Impatient,5.69,Normal
2026-03-05 06:14:00,Nashik Municipal Corporation,105,139,42,58,108,130,31,62,286,15.89,197.6,46.0,Foggy,Neutral,5.35,Normal
2026-03-22 23:48:00,Nashik Municipal Corporation,68,40,110,123,139,15,32,35,349,24.54,220.5,60.81,Overcast,Anxious,9.98,High
2026-03-01 09:52:00,ABB Circle,106,48,95,99,40,91,84,105,325,44.25,216.69,53.72,Foggy,Impatient,6.71,Normal
2026-03-17 16:18:00,"Udyog Bhavan, FDA office",41,56,147,123,134,113,119,140,441,22.33,261.3,101.54,Clear,Anxious,7.45,High
2026-03-29 11:46:00,Croma - Inox Signal,62,20,105,12,131,42,130,141,428,23.89,273.89,70.86,Foggy,Frustrated,7.33,High
2026-03-13 07:02:00,Tarwala / MERI Signal,132,17,29,44,19,40,117,40,297,50.21,203.85,61.04,Clear,Anxious,7.96,High
2026-03-21 18:02:00,CBS SIGNAL,71,145,133,72,23,73,149,36,376,18.04,238.24,68.38,Clear,Frustrated,8.84,High
2026-03-19 16:50:00,"Udyog Bhavan, FDA office",128,139,109,24,17,12,73,48,327,22.37,213.23,77.97,Foggy,Anxious,9.38,High
2026-03-01 22:11:00,Jailroad Signal,62,133,72,102,29,75,104,114,267,22.95,188.28,58.1,Rainy,Neutral,8.47,High
2026-03-17 19:44:00,ABB Circle,76,82,73,109,94,46,104,129,347,40.81,220.91,57.83,Clear,Neutral,4.2,Normal
2026-03-05 17:50:00,ITI Signal,98,12,79,84,53,141,57,112,287,50.72,189.02,50.24,Foggy,Neutral,6.02,Normal
2026-03-10 11:08:00,Tarwala / MERI Signal,27,102,119,127,78,69,105,99,329,42.71,205.94,66.45,Overcast,Frustrated,8.16,High
2026-03-21 10:32:00,"Udyog Bhavan, FDA office",110,65,25,74,83,14,85,114,303,46.21,207.57,63.17,Overcast,Impatient,8.31,High
2026-03-19 10:04:00,Tarwala / MERI Signal,43,77,67,145,76,147,83,82,269,15.82,193.71,54.2,Rainy,Impatient,8.02,High
2026-03-15 14:02:00,ITI Signal Post Office,32,138,56,40,10,29,30,29,128,53.38,105.26,25.37,Foggy,Neutral,1.5,Normal
2026-03-20 01:09:00,Jailroad Signal,98,48,62,123,17,40,77,136,254,41.18,177.97,57.38,Foggy,Impatient,4.24,Normal
2026-03-24 09:36:00,ITI Signal Post Office,76,55,23,64,117,47,20,32,236,27.6,170.49,48.27,Rainy,Neutral,7.08,High
2026-03-21 09:27:00,Ashok Stambh,148,36,27,90,101,22,104,131,380,35.09,240.36,87.53,Foggy,Anxious,7.75,High
2026-03-29 11:45:00,Jailroad Signal,124,50,48,54,144,16,74,126,390,11.5,254.65,78.39,Foggy,Frustrated,7.5,High
2026-03-21 09:48:00,CBS SIGNAL,21,117,91,86,66,125,133,92,311,27.89,205.39,66.6,Rainy,Frustrated,10.0,High
2026-03-11 14:40:00,Jailroad Signal,101,96,103,29,94,22,66,109,364,51.52,227.91,83.4,Foggy,Anxious,7.49,High
2026-03-05 09:55:00,CBS SIGNAL,110,38,54,25,117,55,122,63,403,55.93,243.23,64.87,Rainy,Anxious,10.0,High
2026-03-12 19:29:00,Jailroad Signal,137,14,50,121,44,33,147,141,378,33.94,230.99,63.86,Overcast,Frustrated,7.96,High
2026-03-16 13:19:00,Tarwala / MERI Signal,95,35,48,130,23,39,25,100,191,24.41,137.48,42.65,Rainy,Impatient,7.28,High
2026-03-17 18:08:00,"Udyog Bhavan, FDA office",76,21,84,40,34,28,68,17,262,20.32,190.9,53.78,Overcast,Impatient,4.43,Normal
2026-03-08 09:00:00,"Udyog Bhavan, FDA office",123,74,18,88,135,32,107,121,383,26.05,231.61,88.26,Rainy,Anxious,9.82,High
2026-03-24 11:33:00,ITI Signal Post Office,150,46,98,22,46,110,109,26,403,37.43,249.57,89.58,Foggy,Anxious,8.94,High
2026-03-03 17:02:00,Jailroad Signal,11,122,71,119,79,135,99,21,260,36.25,177.91,48.47,Overcast,Impatient,4.67,Normal
2026-03-06 20:08:00,ITI Signal Post Office,126,44,62,77,23,77,40,120,251,34.97,180.34,58.83,Foggy,Neutral,5.25,Normal
2026-03-01 15:07:00,CBS SIGNAL,48,62,150,12,55,39,14,141,267,16.45,177.15,43.66,Overcast,Impatient,4.05,Normal
2026-03-18 19:16:00,"Udyog Bhavan, FDA office",102,66,136,109,83,88,147,86,468,26.69,278.61,107.39,Clear,Anxious,7.13,High
2026-03-24 06:01:00,Ashok Stambh,55,124,40,125,45,78,22,29,162,38.66,139.48,37.38,Clear,Neutral,4.38,Normal
2026-03-28 18:50:00,ABB Circle,121,125,18,22,115,100,116,146,370,28.6,236.13,61.4,Clear,Frustrated,7.29,High
2026-03-04 05:36:00,Croma - Inox Signal,36,48,103,50,32,66,145,49,316,53.26,209.97,62.58,Rainy,Frustrated,10.0,High
2026-03-29 04:13:00,Jailroad Signal,143,73,117,44,80,64,113,148,453,45.94,278.61,105.18,Foggy,Anxious,9.84,High
2026-03-02 21:54:00,ITI Signal Post Office,96,58,19,103,118,87,118,111,351,20.36,229.1,65.09,Clear,Anxious,8.67,High
2026-03-24 15:42:00,ABB Circle,41,145,112,122,13,12,30,25,196,30.08,140.12,32.59,Foggy,Neutral,6.42,Normal
2026-03-30 21:29:00,Ashok Stambh,21,87,101,64,71,64,150,150,343,56.43,224.27,67.48,Foggy,Impatient,7.35,High
2026-03-16 09:54:00,Croma - Inox Signal,143,119,65,33,47,67,31,147,286,21.86,184.15,66.99,Clear,Frustrated,9.63,High
2026-03-25 12:07:00,CBS SIGNAL,30,127,141,95,132,110,104,42,407,54.51,251.22,89.78,Rainy,Frustrated,9.64,High
2026-03-21 20:45:00,ABB Circle,145,109,86,79,36,61,56,45,323,55.41,219.06,54.94,Foggy,Neutral,7.0,Normal
2026-03-10 05:10:00,Croma - Inox Signal,27,74,39,23,107,129,46,85,219,42.39,164.41,44.69,Clear,Impatient,6.1,Normal
2026-03-05 08:04:00,ITI Signal Post Office,113,139,60,134,88,110,99,44,360,33.57,228.78,85.54,Clear,Frustrated,7.95,High
2026-03-13 08:30:00,Nashik Municipal Corporation,26,78,32,29,45,124,105,81,208,29.99,146.95,42.22,Clear,Impatient,5.97,Normal
2026-03-07 20:21:00,CBS SIGNAL,105,89,47,97,103,49,112,35,367,19.53,230.85,80.19,Clear,Impatient,8.06,High
2026-03-27 23:52:00,Tarwala / MERI Signal,127,72,101,39,80,16,17,104,325,50.69,202.66,53.23,Rainy,Impatient,6.48,Normal
2026-03-18 12:52:00,ITI Signal Post Office,113,120,120,117,21,19,26,11,280,46.09,197.38,64.64,Foggy,Frustrated,7.45,High
2026-03-12 22:56:00,ITI Signal,12,45,78,111,53,83,67,149,210,18.19,149.54,40.04,Foggy,Neutral,6.72,Normal
2026-03-23 05:40:00,Jailroad Signal,80,137,11,133,21,106,84,82,196,48.45,157.78,44.32,Foggy,Neutral,4.6,Normal
2026-03-08 13:17:00,Croma - Inox Signal,90,80,16,82,62,77,43,64,211,51.66,165.16,37.67,Rainy,Neutral,5.77,Normal
2026-03-03 06:07:00,CBS SIGNAL,118,135,32,42,97,112,125,38,372,37.07,228.63,61.5,Overcast,Impatient,9.03,High
2026-03-03 08:49:00,"Udyog Bhavan, FDA office",114,41,32,115,138,60,19,113,303,33.2,208.8,62.71,Rainy,Impatient,10.0,High
2026-03-17 07:56:00,ITI Signal,113,11,63,26,18,65,66,52,260,55.23,184.34,50.92,Rainy,Neutral,7.1,High
2026-03-01 20:59:00,ITI Signal,121,94,113,71,53,75,68,143,355,28.88,228.23,58.72,Clear,Impatient,4.58,Normal
2026-03-25 15:39:00,Croma - Inox Signal,57,149,95,47,124,146,59,60,335,16.81,214.19,56.26,Foggy,Neutral,4.67,Normal
2026-03-24 16:19:00,"Udyog Bhavan, FDA office",40,110,114,79,71,95,108,94,333,48.68,219.14,77.63,Rainy,Impatient,10.0,High
2026-03-18 17:00:00,ITI Signal,40,80,47,52,35,132,35,93,157,22.76,127.97,32.6,Clear,Neutral,5.0,Normal
2026-03-12 06:32:00,ITI Signal,121,26,42,49,80,121,103,121,346,48.88,230.05,63.62,Rainy,Frustrated,8.99,High
2026-03-20 05:26:00,ABB Circle,85,102,145,130,12,146,115,38,357,32.64,222.24,70.04,Rainy,Anxious,10.0,High
2026-03-07 05:22:00,CBS SIGNAL,109,113,23,80,39,132,30,92,201,27.02,151.13,38.48,Foggy,Impatient,4.99,Normal
2026-03-05 12:28:00,Nashik Municipal Corporation,118,68,107,25,60,135,53,83,338,17.34,226.04,60.24,Rainy,Anxious,9.34,High
2026-03-14 21:45:00,Croma - Inox Signal,13,107,149,95,69,102,38,31,269,26.02,193.21,44.79,Foggy,Impatient,5.88,Normal
2026-03-24 05:06:00,Ashok Stambh,70,141,102,106,126,123,32,116,330,43.42,223.04,77.41,Foggy,Anxious,8.9,High
2026-03-27 22:32:00,Ashok Stambh,108,73,52,65,143,136,53,74,356,22.22,223.68,80.34,Foggy,Anxious,8.26,High
2026-03-05 20:12:00,Tarwala / MERI Signal,145,129,14,141,107,44,62,92,328,37.92,220.21,67.23,Rainy,Impatient,8.9,High
2026-03-21 13:22:00,Croma - Inox Signal,33,119,92,100,42,91,83,39,250,25.27,167.02,46.42,Rainy,Neutral,7.78,High
2026-03-12 22:00:00,ITI Signal Post Office,70,36,21,108,130,108,48,134,269,50.09,177.57,62.09,Rainy,Anxious,8.87,High
2026-03-25 17:52:00,ITI Signal,128,39,126,58,98,51,92,24,444,14.61,274.43,86.16,Foggy,Impatient,7.99,High
2026-03-09 12:38:00,ITI Signal Post Office,111,89,116,14,98,145,96,104,421,15.45,267.04,84.4,Foggy,Anxious,7.87,High
2026-03-25 07:56:00,CBS SIGNAL,52,57,45,82,76,65,13,16,186,37.76,147.21,30.33,Foggy,Neutral,4.22,Normal
2026-03-16 11:56:00,"Udyog Bhavan, FDA office",104,131,20,89,66,131,133,85,323,13.04,217.55,61.46,Overcast,Frustrated,9.32,High
2026-03-30 02:10:00,"Udyog Bhavan, FDA office",130,65,123,28,108,110,20,97,381,48.05,249.75,77.71,Foggy,Impatient,7.72,High
2026-03-30 18:38:00,"Udyog Bhavan, FDA office",121,23,102,131,31,119,42,141,296,41.22,197.09,58.07,Rainy,Neutral,5.79,Normal
2026-03-06 15:43:00,Ashok Stambh,97,37,90,112,140,33,84,52,411,42.37,260.19,79.6,Clear,Frustrated,9.24,High
2026-03-21 00:43:00,Croma - Inox Signal,13,114,54,115,77,76,120,30,264,23.28,191.27,52.13,Foggy,Impatient,6.12,Normal
2026-03-13 03:47:00,ITI Signal Post Office,142,117,126,119,55,80,27,117,350,40.11,230.13,58.57,Rainy,Impatient,8.35,High
2026-03-24 16:45:00,CBS SIGNAL,119,145,129,133,86,118,67,32,401,43.07,255.62,64.63,Overcast,Frustrated,8.92,High
2026-03-09 00:34:00,CBS SIGNAL,127,121,97,75,35,14,83,55,342,21.76,218.34,78.94,Overcast,Impatient,7.24,High
2026-03-17 23:36:00,Croma - Inox Signal,11,108,112,36,137,139,63,107,323,34.84,211.57,55.73,Rainy,Neutral,5.53,Normal
2026-03-14 09:32:00,Nashik Municipal Corporation,122,56,25,82,122,25,88,58,357,39.97,224.29,71.07,Rainy,Anxious,10.0,High
2026-03-06 00:56:00,"Udyog Bhavan, FDA office",28,148,105,21,39,24,38,44,210,25.84,161.36,47.42,Clear,Neutral,4.55,Normal
2026-03-08 03:28:00,ABB Circle,90,120,83,108,104,44,44,92,321,46.58,218.59,57.63,Overcast,Impatient,4.34,Normal
2026-03-15 14:29:00,"Udyog Bhavan, FDA office",11,143,142,114,90,136,120,80,363,20.89,239.11,61.1,Clear,Impatient,7.41,High
2026-03-18 13:03:00,CBS SIGNAL,74,75,54,41,105,113,125,97,358,12.86,225.64,65.44,Clear,Impatient,9.07,High
2026-03-09 07:18:00,ITI Signal Post Office,75,86,53,64,135,99,49,36,312,37.36,211.3,61.52,Clear,Frustrated,9.58,High
2026-03-04 00:49:00,ITI Signal,119,74,100,98,64,51,124,13,407,25.4,244.88,68.02,Clear,Anxious,7.43,High
2026-03-27 18:55:00,ITI Signal,57,133,80,10,85,80,23,128,245,14.42,169.1,40.82,Clear,Impatient,4.51,Normal
2026-03-05 18:24:00,Jailroad Signal,63,95,51,143,13,51,118,22,245,25.1,181.07,56.36,Rainy,Neutral,5.64,Normal
2026-03-28 13:18:00,Jailroad Signal,62,32,18,49,100,21,116,94,296,46.32,192.61,60.17,Rainy,Frustrated,9.39,High
2026-03-30 10:19:00,ITI Signal Post Office,139,62,118,56,134,15,124,17,515,35.24,306.38,119.82,Foggy,Anxious,8.31,High
2026-03-14 19:39:00,Nashik Municipal Corporation,19,11,27,131,11,89,55,67,112,34.18,107.37,22.62,Rainy,Neutral,5.23,Normal
2026-03-13 23:53:00,Croma - Inox Signal,128,37,14,83,122,34,94,55,358,36.44,230.67,85.64,Overcast,Frustrated,9.68,High
2026-03-19 12:59:00,CBS SIGNAL,125,147,56,51,115,40,20,120,316,14.95,205.15,67.89,Overcast,Anxious,7.34,High
2026-03-25 18:31:00,CBS SIGNAL,116,131,116,59,30,10,62,57,324,45.9,219.07,65.17,Clear,Impatient,7.49,High
2026-03-02 17:21:00,"Udyog Bhavan, FDA office",109,44,116,50,109,142,102,13,436,51.17,264.56,91.26,Overcast,Frustrated,7.54,High
2026-03-11 00:14:00,Croma - Inox Signal,15,61,23,122,143,108,64,77,245,44.72,164.51,50.59,Clear,Neutral,4.43,Normal
2026-03-30 13:14:00,CBS SIGNAL,99,77,148,55,115,84,62,120,424,22.25,265.66,75.63,Clear,Frustrated,7.05,High
2026-03-14 17:55:00,CBS SIGNAL,103,109,42,15,96,75,73,31,314,37.89,200.78,57.83,Rainy,Impatient,6.22,Normal
2026-03-21 21:24:00,ABB Circle,98,115,31,99,146,38,100,104,375,42.02,243.56,60.22,Foggy,Anxious,9.94,High
2026-03-29 16:52:00,Nashik Municipal Corporation,25,55,99,54,133,16,133,25,390,33.05,243.88,78.98,Clear,Anxious,7.06,High
2026-03-29 19:26:00,Nashik Municipal Corporation,109,57,94,94,83,140,106,82,392,12.64,248.47,92.6,Overcast,Anxious,9.84,High
2026-03-27 15:02:00,Jailroad Signal,102,54,116,123,65,135,124,86,407,54.98,246.52,94.71,Overcast,Anxious,7.1,High
2026-03-22 18:18:00,Nashik Municipal Corporation,52,109,120,132,78,64,133,58,383,30.02,245.63,77.17,Foggy,Frustrated,8.16,High
2026-03-13 05:09:00,Ashok Stambh,150,35,130,18,97,48,30,145,407,50.68,253.77,88.0,Rainy,Frustrated,9.22,High
2026-03-21 04:59:00,ITI Signal Post Office,110,136,43,56,142,140,12,132,307,17.41,194.42,68.57,Foggy,Anxious,9.25,High
2026-03-08 00:18:00,ITI Signal,81,103,35,56,123,64,121,29,360,44.21,234.17,65.88,Clear,Anxious,8.82,High
2026-03-26 06:40:00,Jailroad Signal,81,83,69,106,141,86,66,100,357,43.8,238.01,72.53,Clear,Impatient,9.67,High
2026-03-15 05:17:00,ITI Signal Post Office,105,21,10,81,116,46,122,41,353,40.54,230.72,60.76,Rainy,Frustrated,9.14,High
2026-03-25 14:13:00,Nashik Municipal Corporation,48,93,11,102,66,88,121,132,246,31.63,169.34,56.83,Foggy,Impatient,5.55,Normal
2026-03-16 08:50:00,ABB Circle,89,67,79,76,79,117,77,94,324,17.71,218.15,55.63,Overcast,Neutral,7.0,Normal
2026-03-01 15:13:00,ITI Signal Post Office,106,50,10,11,34,150,25,144,175,19.21,139.9,28.1,Rainy,Satisfied,5.39,Normal
2026-03-26 23:12:00,Croma - Inox Signal,135,20,43,74,57,101,39,131,274,46.23,182.65,46.63,Clear,Impatient,5.6,Normal
2026-03-23 06:34:00,ITI Signal Post Office,103,123,134,112,16,20,133,71,386,17.68,252.65,73.03,Clear,Impatient,9.75,High
2026-03-12 15:51:00,ITI Signal,24,118,83,137,13,144,105,59,225,28.64,171.17,53.22,Overcast,Neutral,5.25,Normal
2026-03-08 16:24:00,CBS SIGNAL,101,129,12,10,138,99,87,88,338,17.4,213.45,71.76,Rainy,Frustrated,9.94,High
2026-03-28 03:13:00,Tarwala / MERI Signal,62,69,80,108,71,121,102,96,315,34.21,201.29,72.47,Overcast,Impatient,8.17,High
2026-03-29 02:15:00,Jailroad Signal,51,98,109,124,73,86,41,92,274,13.25,178.11,54.36,Rainy,Neutral,6.57,Normal
2026-03-13 07:04:00,CBS SIGNAL,100,27,126,15,10,123,50,89,286,21.23,185.71,54.34,Clear,Impatient,4.41,Normal
2026-03-02 18:20:00,"Udyog Bhavan, FDA office",66,12,143,99,36,74,81,96,326,42.93,221.33,68.46,Rainy,Impatient,9.15,High
2026-03-18 12:41:00,ITI Signal Post Office,104,54,126,97,150,147,59,40,439,28.98,268.93,80.44,Overcast,Frustrated,8.37,High
2026-03-23 15:20:00,ABB Circle,82,102,121,27,127,21,75,116,405,49.45,256.5,90.84,Overcast,Impatient,9.76,High
2026-03-15 17:21:00,"Udyog Bhavan, FDA office",110,89,37,127,12,144,91,71,250,28.24,182.08,54.78,Overcast,Impatient,4.88,Normal
2026-03-08 14:20:00,ITI Signal Post Office,49,138,39,132,80,63,101,62,269,39.27,192.55,51.11,Foggy,Neutral,6.92,Normal
2026-03-06 09:13:00,ITI Signal,105,56,13,46,111,95,48,118,277,17.19,192.2,47.64,Clear,Impatient,5.55,Normal
2026-03-23 14:05:00,Tarwala / MERI Signal,39,122,53,102,116,111,36,22,244,50.79,177.86,42.67,Overcast,Neutral,6.81,Normal
2026-03-10 11:53:00,Nashik Municipal Corporation,146,29,118,75,51,139,121,99,436,29.74,272.86,101.03,Rainy,Anxious,10.0,High
2026-03-06 04:47:00,CBS SIGNAL,59,81,41,136,42,141,39,86,181,20.16,131.89,42.23,Clear,Impatient,5.04,Normal
2026-03-07 06:23:00,ITI Signal,140,47,60,92,124,95,115,60,439,19.16,259.9,86.97,Foggy,Anxious,7.32,High
2026-03-03 18:42:00,"Udyog Bhavan, FDA office",103,127,34,83,22,150,60,61,219,53.87,168.13,47.53,Clear,Neutral,4.11,Normal
2026-03-05 03:13:00,ABB Circle,104,124,46,77,88,150,97,29,335,33.77,217.65,72.16,Clear,Anxious,9.69,High
2026-03-02 19:05:00,Croma - Inox Signal,108,34,107,25,102,111,49,83,366,30.44,224.76,81.81,Clear,Frustrated,9.86,High
2026-03-21 18:14:00,CBS SIGNAL,121,133,15,10,122,53,55,94,313,50.45,202.23,66.57,Overcast,Impatient,8.94,High
2026-03-11 08:01:00,CBS SIGNAL,39,98,131,134,65,126,28,46,263,33.8,175.36,52.23,Overcast,Neutral,6.74,Normal
2026-03-15 03:32:00,Jailroad Signal,146,24,126,24,66,48,44,109,382,36.45,245.38,82.13,Overcast,Frustrated,7.35,High
2026-03-07 15:15:00,Ashok Stambh,118,89,13,50,126,141,76,134,333,39.39,207.36,65.79,Overcast,Frustrated,8.3,High
2026-03-25 11:19:00,Croma - Inox Signal,107,79,70,107,146,29,11,20,334,31.06,220.59,76.34,Rainy,Impatient,10.0,High
2026-03-11 01:04:00,Nashik Municipal Corporation,10,30,75,76,70,17,150,50,305,36.85,211.36,61.94,Overcast,Impatient,7.99,High
