timestamp,junction_id,rank_in_city,neighbor_ids,neighbor_congestion_avg,incoming_flow,outgoing_flow,network_congestion_index,global_traffic_load
2025-04-03 14:57:50.633444,J13,1,J11|J20,1.8,264,266,1.6,45086
2025-09-02 14:57:50.633444,J14,12,J4|J2,0.7,143,144,0.8,29253
2025-09-02 14:57:50.633444,J18,13,J1|J4,0.7,137,138,0.8,10830
2025-09-02 14:57:50.633444,J10,14,J3|J3,0.5,107,108,0.5,32393
2025-09-02 14:57:50.633444,J13,15,J11|J14,0.5,148,149,0.5,45524
2025-09-02 14:57:50.633444,J16,16,J18|J3,0.4,129,130,0.4,34027
2025-09-02 14:57:50.633444,J11,17,J2|J17,0.2,122,123,0.2,17554
2025-09-02 14:57:50.633444,J20,18,J6|J10,0.1,107,108,0.2,28140
2025-09-02 14:57:50.633444,J9,19,J6|J11,0.3,92,92,0.2,15160
2025-09-02 14:57:50.633444,J4,20,J1|J16,0.0,90,90,0.0,49069
2025-09-02 15:57:50.633444,J13,1,J11|J7,1.5,229,231,1.5,49280
2025-09-02 15:57:50.633444,J10,2,J6|J16,0.6,196,197,0.8,12278
2025-09-02 15:57:50.633444,J11,3,J2|J4,0.8,159,160,0.9,33488
2025-09-02 15:57:50.633444,J12,4,J10|J20,1.1,162,163,1.0,41971
2025-09-02 15:57:50.633444,J16,5,J9|J14,1.0,187,188,1.0,11225
2025-09-02 15:57:50.633444,J19,6,J7|J6,0.8,177,178,0.9,46182
2025-09-02 15:57:50.633444,J2,7,J15|J2,0.8,165,166,0.9,24767
2025-09-02 15:57:50.633444,J3,8,J8|J16,1.3,175,176,1.2,34737
2025-09-02 15:57:50.633444,J7,9,J20|J12,1.4,145,146,1.2,15675
2025-09-02 15:57:50.633444,J9,10,J2|J4,0.7,166,167,0.8,48259
2025-09-02 15:57:50.633444,J14,11,J1|J6,1.0,151,152,0.9,29282
2025-09-02 15:57:50.633444,J15,12,J4|J1,1.3,129,130,1.0,39895
2025-09-02 15:57:50.633444,J17,13,J3|J7,0.4,145,146,0.6,39004
2025-09-02 15:57:50.633444,J20,14,J4|J14,1.3,141,142,1.0,24431
2025-09-02 15:57:50.633444,J4,15,J15|J5,1.3,158,159,1.0,31746
2025-09-02 15:57:50.633444,J5,16,J13|J1,0.7,147,148,0.8,29469
2025-09-02 15:57:50.633444,J6,17,J1|J14,0.7,139,140,0.8,32034
2025-09-02 15:57:50.633444,J1,18,J16|J1,0.5,142,143,0.5,43155
2025-09-02 15:57:50.633444,J8,19,J16|J2,0.3,120,121,0.4,43662
2025-09-02 15:57:50.633444,J18,20,J14|J3,0.3,76,76,0.2,19053
2025-09-02 16:57:50.633444,J7,1,J4|J12,2.1,229,231,1.6,39732
2025-09-02 16:57:50.633444,J1,2,J8|J17,0.8,187,188,0.9,19371
2025-09-02 16:57:50.633444,J16,3,J13|J4,0.8,177,178,0.9,25099
2025-09-02 16:57:50.633444,J19,4,J1|J1,0.8,165,166,0.9,16792
2025-09-02 16:57:50.633444,J20,5,J11|J6,0.9,169,170,1.0,16353
2025-09-02 16:57:50.633444,J6,6,J11|J14,1.5,156,157,1.2,46517
2025-09-02 16:57:50.633444,J13,7,J19|J18,0.9,154,155,0.8,16115
2025-09-02 16:57:50.633444,J17,8,J6|J11,0.8,129,130,0.8,15116
2025-09-02 16:57:50.633444,J3,9,J8|J11,0.7,152,153,0.8,48846
2025-09-02 16:57:50.633444,J5,10,J18|J5,1.3,157,158,1.0,31420
2025-09-02 16:57:50.633444,J9,11,J9|J6,1.0,164,165,0.9,36382
2025-09-02 16:57:50.633444,J10,12,J13|J1,0.8,153,154,0.6,27906
2025-09-02 16:57:50.633444,J12,13,J2|J4,0.6,130,131,0.6,15313
2025-09-02 16:57:50.633444,J18,14,J1|J19,0.6,154,155,0.6,32410
2025-09-02 16:57:50.633444,J2,15,J11|J6,0.4,133,134,0.4,33417
2025-09-02 16:57:50.633444,J11,16,J20|J6,0.3,98,98,0.2,24497
2025-09-02 16:57:50.633444,J15,17,J5|J14,0.1,112,113,0.2,42104
2025-09-02 16:57:50.633444,J4,18,J13|J5,0.2,93,93,0.2,22509
2025-09-02 16:57:50.633444,J8,19,J13|J18,0.2,93,93,0.2,47287
2025-09-02 16:57:50.633444,J14,20,J19|J15,0.0,68,68,0.0,35969
2025-09-02 17:57:50.633444,J4,1,J1|J16,3.3,379,382,3.0,21441
2025-09-02 17:57:50.633444,J18,2,J6|J16,1.3,348,351,1.9,14479
2025-09-02 17:57:50.633444,J8,3,J5|J15,2.4,365,368,2.4,10755
2025-09-02 17:57:50.633444,J1,4,J12|J16,2.7,304,306,2.4,30012
2025-09-02 17:57:50.633444,J14,5,J14|J2,1.8,295,297,1.9,44300
2025-09-02 17:57:50.633444,J15,6,J20|J2,1.4,282,284,1.7,18269
2025-09-02 17:57:50.633444,J10,7,J17|J2,0.8,254,256,1.3,23888
2025-09-02 17:57:50.633444,J20,8,J7|J15,2.0,257,259,1.9,12398
2025-09-02 17:57:50.633444,J11,9,J19|J15,1.7,216,218,1.6,16055
2025-09-02 17:57:50.633444,J12,10,J20|J18,1.6,285,287,1.6,19312
2025-09-02 17:57:50.633444,J13,11,J14|J11,1.6,264,266,1.6,12050
2025-09-02 17:57:50.633444,J16,12,J15|J11,1.9,251,253,1.7,38835
2025-09-02 17:57:50.633444,J5,13,J16|J3,1.8,251,253,1.6,37331
2025-09-02 17:57:50.633444,J6,14,J9|J7,1.7,240,242,1.6,29249
2025-09-02 17:57:50.633444,J7,15,J13|J20,1.6,233,235,1.6,14758
2025-09-02 17:57:50.633444,J17,16,J10|J5,1.5,230,232,1.4,15046
2025-09-02 17:57:50.633444,J2,17,J11|J12,1.0,218,220,1.1,12330
2025-09-02 17:57:50.633444,J19,18,J15|J13,1.4,217,219,1.2,29058
2025-09-02 17:57:50.633444,J9,19,J20|J16,1.3,205,206,1.2,26718
2025-09-02 17:57:50.633444,J3,20,J4|J6,0.4,154,155,0.6,14410
2025-09-02 18:57:50.633444,J16,1,J15|J3,2.9,429,433,3.0,48194
2025-09-02 18:57:50.633444,J12,2,J7|J4,2.6,349,352,2.6,43674
2025-09-02 18:57:50.633444,J19,3,J14|J2,2.0,362,365,2.2,11704
2025-09-02 18:57:50.633444,J2,4,J17|J5,2.3,345,348,2.4,41051
2025-09-02 18:57:50.633444,J9,5,J10|J3,1.9,375,378,2.2,18340
2025-09-02 18:57:50.633444,J11,6,J8|J14,2.1,319,322,2.2,40736
2025-09-02 18:57:50.633444,J18,7,J18|J16,2.9,273,275,2.4,46366
2025-09-02 18:57:50.633444,J20,8,J11|J6,2.4,312,315,2.2,13019
2025-09-02 18:57:50.633444,J13,9,J2|J16,1.9,277,279,1.8,31795
2025-09-02 18:57:50.633444,J14,10,J3|J14,1.3,291,293,1.6,19530
2025-09-02 18:57:50.633444,J17,11,J15|J7,1.2,247,249,1.5,40027
2025-09-02 18:57:50.633444,J3,12,J1|J1,1.5,247,249,1.6,14051
2025-09-02 18:57:50.633444,J15,13,J18|J8,2.2,246,248,1.8,44611
2025-09-02 18:57:50.633444,J4,14,J4|J7,1.3,247,249,1.4,35892
2025-09-02 18:57:50.633444,J5,15,J17|J11,2.1,223,225,1.8,15723
2025-09-02 18:57:50.633444,J6,16,J6|J9,1.5,236,238,1.5,21585
2025-09-02 18:57:50.633444,J7,17,J5|J13,1.4,200,201,1.3,26617
2025-09-02 18:57:50.633444,J1,18,J13|J2,1.6,171,172,1.3,26658
2025-09-02 18:57:50.633444,J10,19,J7|J12,0.8,211,213,0.9,36367
2025-09-02 18:57:50.633444,J8,20,J12|J3,1.2,168,169,1.1,35461
2025-09-02 19:57:50.633444,J11,1,J4|J1,2.5,416,420,2.8,48504
2025-09-02 19:57:50.633444,J10,2,J11|J8,2.7,368,371,2.8,49061
2025-09-02 19:57:50.633444,J14,3,J20|J10,1.9,353,356,2.2,42557
2025-09-02 19:57:50.633444,J18,4,J7|J16,1.8,315,318,2.0,29497
2025-09-02 19:57:50.633444,J16,5,J2|J18,1.8,293,295,1.9,37675
2025-09-02 19:57:50.633444,J3,6,J18|J13,2.6,264,266,2.3,32731
2025-09-02 19:57:50.633444,J7,7,J12|J13,1.5,322,325,1.8,33705
2025-09-02 19:57:50.633444,J13,8,J19|J12,3.2,308,310,2.5,47861
2025-09-02 19:57:50.633444,J15,9,J17|J10,1.7,278,280,1.8,31507
2025-09-02 19:57:50.633444,J19,10,J3|J16,1.8,286,288,1.8,12220
2025-09-02 19:57:50.633444,J20,11,J8|J12,2.5,254,256,2.2,10529
2025-09-02 19:57:50.633444,J4,12,J18|J1,1.3,294,296,1.6,32338
2025-09-02 19:57:50.633444,J6,13,J19|J12,1.8,289,291,1.8,18093
2025-09-02 19:57:50.633444,J5,14,J9|J5,1.2,257,259,1.4,37829
2025-09-02 19:57:50.633444,J12,15,J17|J18,1.9,206,208,1.5,26318
2025-09-02 19:57:50.633444,J17,16,J16|J12,1.3,232,234,1.2,36004
2025-09-02 19:57:50.633444,J1,17,J3|J9,0.8,191,192,0.9,43992
2025-09-02 19:57:50.633444,J2,18,J6|J4,1.0,189,190,1.0,23477
2025-09-02 19:57:50.633444,J9,19,J5|J8,1.2,171,172,1.1,28537
2025-09-02 19:57:50.633444,J8,20,J13|J13,1.4,145,146,1.1,38907
2025-09-02 20:57:50.633444,J1,1,J5|J9,2.5,400,403,2.6,25233
2025-09-02 20:57:50.633444,J11,2,J11|J6,3.0,384,387,2.9,48148
2025-09-02 20:57:50.633444,J10,3,J17|J3,2.0,317,320,2.2,31587
2025-09-02 20:57:50.633444,J17,4,J10|J5,1.5,357,360,2.0,24369
2025-09-02 20:57:50.633444,J5,5,J6|J17,2.2,311,314,2.1,26531
2025-09-02 20:57:50.633444,J12,6,J1|J8,2.8,280,282,2.3,33029
2025-09-02 20:57:50.633444,J14,7,J4|J10,1.9,263,265,1.8,10262
2025-09-02 20:57:50.633444,J2,8,J19|J3,2.0,290,292,1.9,25938
2025-09-02 20:57:50.633444,J15,9,J5|J15,1.3,241,243,1.4,37483
2025-09-02 20:57:50.633444,J16,10,J12|J1,1.1,246,248,1.3,19588
2025-09-02 20:57:50.633444,J19,11,J19|J8,0.4,231,233,1.0,34772
2025-09-02 20:57:50.633444,J3,12,J6|J18,1.6,229,231,1.6,43038
2025-09-02 20:57:50.633444,J4,13,J13|J1,1.8,257,259,1.6,29124
2025-09-02 20:57:50.633444,J13,14,J19|J15,1.1,213,215,1.2,44826
2025-09-02 20:57:50.633444,J18,15,J19|J19,1.1,231,233,1.2,12940
2025-09-02 20:57:50.633444,J20,16,J13|J8,1.1,215,217,1.2,35932
2025-09-02 20:57:50.633444,J7,17,J8|J1,0.5,217,219,0.8,23473
2025-09-02 20:57:50.633444,J9,18,J8|J8,1.1,221,223,1.2,34611
2025-09-02 20:57:50.633444,J6,19,J3|J7,0.5,168,169,0.8,37598
2025-09-02 20:57:50.633444,J8,20,J17|J18,0.3,168,169,0.4,10278
2025-09-02 21:57:50.633444,J18,1,J10|J6,1.4,227,229,1.4,40811
2025-09-02 21:57:50.633444,J19,2,J10|J1,0.9,196,197,1.0,24016
2025-09-02 21:57:50.633444,J10,3,J2|J4,0.5,164,165,0.8,12681
2025-09-02 21:57:50.633444,J4,4,J14|J7,1.0,152,153,1.0,24390
2025-09-02 21:57:50.633444,J7,5,J8|J2,0.8,198,199,0.9,18731
2025-09-02 21:57:50.633444,J1,6,J8|J12,0.9,127,128,0.8,43810
2025-09-02 21:57:50.633444,J11,7,J8|J17,0.9,138,139,0.8,20216
2025-09-02 21:57:50.633444,J13,8,J14|J2,0.4,126,127,0.6,43932
2025-09-02 21:57:50.633444,J15,9,J10|J4,0.4,157,158,0.6,49747
2025-09-02 21:57:50.633444,J3,10,J6|J5,1.0,137,138,0.9,49818
2025-09-02 21:57:50.633444,J6,11,J13|J17,0.8,153,154,0.8,42892
2025-09-02 21:57:50.633444,J8,12,J16|J7,0.7,140,141,0.8,34936
2025-09-02 21:57:50.633444,J14,13,J8|J5,0.7,115,116,0.6,37032
2025-09-02 21:57:50.633444,J16,14,J5|J17,0.5,111,112,0.5,18164
2025-09-02 21:57:50.633444,J17,15,J9|J3,0.5,105,106,0.5,23689
2025-09-02 21:57:50.633444,J2,16,J9|J18,0.6,110,111,0.6,13868
2025-09-02 21:57:50.633444,J20,17,J1|J18,0.6,133,134,0.6,28346
2025-09-02 21:57:50.633444,J12,18,J3|J18,0.2,92,92,0.2,10471
2025-09-02 21:57:50.633444,J9,19,J3|J17,0.3,88,88,0.2,24239
2025-09-02 21:57:50.633444,J5,20,J1|J20,0.0,78,78,0.0,45414
2025-09-02 22:57:50.633444,J10,1,J2|J16,1.7,228,230,1.6,28933
2025-09-02 22:57:50.633444,J12,2,J3|J15,2.2,218,220,1.8,48193
2025-09-02 22:57:50.633444,J17,3,J11|J19,0.9,211,213,1.0,36843
2025-09-02 22:57:50.633444,J6,4,J3|J2,1.1,197,198,1.2,46245
2025-09-02 22:57:50.633444,J8,5,J17|J8,1.5,182,183,1.4,35171
2025-09-02 22:57:50.633444,J3,6,J7|J7,0.5,180,181,0.8,24740
2025-09-02 22:57:50.633444,J5,7,J19|J8,1.0,170,171,1.0,15968
2025-09-02 22:57:50.633444,J16,8,J10|J3,1.3,145,146,1.0,30843
2025-09-02 22:57:50.633444,J18,9,J9|J9,0.8,146,147,0.8,24695
2025-09-02 22:57:50.633444,J19,10,J19|J7,0.7,108,109,0.8,11808
2025-09-02 22:57:50.633444,J2,11,J14|J14,0.8,135,136,0.8,16861
2025-09-02 22:57:50.633444,J20,12,J14|J12,0.4,130,131,0.6,25789
2025-09-02 22:57:50.633444,J1,13,J13|J13,0.7,146,147,0.6,37166
2025-09-02 22:57:50.633444,J13,14,J17|J20,0.7,130,131,0.6,18772
2025-09-02 22:57:50.633444,J15,15,J6|J13,0.6,117,118,0.6,38083
2025-09-02 22:57:50.633444,J4,16,J20|J18,0.6,135,136,0.6,33873
2025-09-02 22:57:50.633444,J7,17,J6|J14,0.5,117,118,0.5,20511
2025-09-02 22:57:50.633444,J9,18,J13|J12,0.6,92,92,0.6,48713
2025-09-02 22:57:50.633444,J14,19,J18|J5,0.1,90,90,0.2,44311
2025-09-02 22:57:50.633444,J11,20,J7|J18,0.0,71,71,0.0,49156
2025-09-02 23:57:50.633444,J1,1,J15|J15,2.1,235,237,1.8,33827
2025-09-02 23:57:50.633444,J14,2,J4|J4,1.6,213,215,1.6,39153
2025-09-02 23:57:50.633444,J12,3,J9|J19,1.3,187,188,1.2,27319
2025-09-02 23:57:50.633444,J16,4,J8|J5,1.3,197,198,1.2,10387
2025-09-02 23:57:50.633444,J20,5,J2|J8,0.4,170,171,0.7,10880
2025-09-02 23:57:50.633444,J9,6,J4|J19,1.5,160,161,1.2,32571
2025-09-02 23:57:50.633444,J15,7,J15|J2,0.9,132,133,0.8,48877
2025-09-02 23:57:50.633444,J19,8,J5|J15,1.0,134,135,0.9,39170
2025-09-02 23:57:50.633444,J5,9,J5|J17,0.7,165,166,0.8,10686
2025-09-02 23:57:50.633444,J6,10,J10|J19,0.9,165,166,0.8,17995
2025-09-02 23:57:50.633444,J8,11,J1|J9,0.5,149,150,0.6,25248
2025-09-02 23:57:50.633444,J10,12,J9|J15,0.6,123,124,0.6,24143
2025-09-02 23:57:50.633444,J11,13,J19|J16,0.6,124,125,0.6,20935
2025-09-02 23:57:50.633444,J13,14,J12|J13,0.4,150,151,0.4,29982
2025-09-02 23:57:50.633444,J17,15,J8|J18,0.6,118,119,0.6,18135
2025-09-02 23:57:50.633444,J18,16,J5|J2,0.5,156,157,0.5,19615
2025-09-02 23:57:50.633444,J7,17,J6|J9,0.4,135,136,0.4,35703
2025-09-02 23:57:50.633444,J2,18,J5|J6,0.1,89,89,0.2,38434
2025-09-02 23:57:50.633444,J3,19,J3|J8,0.2,113,114,0.2,47028
2025-09-02 23:57:50.633444,J4,20,J12|J20,0.2,82,82,0.2,26696
2025-09-03 00:57:50.633444,J1,1,J2|J17,0.0,11,11,0.0,29939
2025-09-03 00:57:50.633444,J10,2,J11|J7,0.0,15,15,0.0,49856
2025-09-03 00:57:50.633444,J11,3,J11|J9,0.0,19,19,0.0,42980
2025-09-03 00:57:50.633444,J12,4,J1|J9,0.0,28,28,0.0,46947
2025-09-03 00:57:50.633444,J13,5,J13|J18,0.0,24,24,0.0,44538
2025-09-03 00:57:50.633444,J14,6,J2|J6,0.0,21,21,0.0,16832
2025-09-03 00:57:50.633444,J15,7,J17|J12,0.0,17,17,0.0,32348
2025-09-03 00:57:50.633444,J16,8,J9|J8,0.0,14,14,0.0,45402
2025-09-03 00:57:50.633444,J17,9,J9|J14,0.0,17,17,0.0,48045
2025-09-03 00:57:50.633444,J18,10,J9|J5,0.0,14,14,0.0,20712
2025-09-03 00:57:50.633444,J19,11,J11|J2,0.0,16,16,0.0,20887
2025-09-03 00:57:50.633444,J2,12,J11|J3,0.0,23,23,0.0,38488
2025-09-03 00:57:50.633444,J20,13,J6|J18,0.0,25,25,0.0,40278
2025-09-03 00:57:50.633444,J3,14,J11|J12,0.0,17,17,0.0,13716
2025-09-03 00:57:50.633444,J4,15,J4|J18,0.0,18,18,0.0,31237
2025-09-03 00:57:50.633444,J5,16,J11|J20,0.0,25,25,0.0,30499
2025-09-03 00:57:50.633444,J6,17,J6|J11,0.0,23,23,0.0,19699
2025-09-03 00:57:50.633444,J7,18,J2|J16,0.0,11,11,0.0,45523
2025-09-03 00:57:50.633444,J8,19,J11|J5,0.0,25,25,0.0,13687
2025-09-03 00:57:50.633444,J9,20,J7|J10,0.0,29,29,0.0,19556
2025-09-03 01:57:50.633444,J1,1,J18|J13,0.0,15,15,0.0,48732
2025-09-03 01:57:50.633444,J10,2,J2|J8,0.0,21,21,0.0,33927
2025-09-03 01:57:50.633444,J11,3,J10|J18,0.0,21,21,0.0,26933
2025-09-03 01:57:50.633444,J12,4,J10|J4,0.0,26,26,0.0,26899
2025-09-03 01:57:50.633444,J13,5,J6|J6,0.0,22,22,0.0,46522
2025-09-03 01:57:50.633444,J14,6,J3|J15,0.0,21,21,0.0,12678
2025-09-03 01:57:50.633444,J15,7,J11|J5,0.0,19,19,0.0,49258
2025-09-03 01:57:50.633444,J16,8,J11|J14,0.0,26,26,0.0,40447
2025-09-03 01:57:50.633444,J17,9,J19|J9,0.0,19,19,0.0,48531
2025-09-03 01:57:50.633444,J18,10,J9|J15,0.0,26,26,0.0,23991
2025-09-03 01:57:50.633444,J19,11,J8|J18,0.0,24,24,0.0,35910
2025-09-03 01:57:50.633444,J2,12,J18|J19,0.0,9,9,0.0,49511
2025-09-03 01:57:50.633444,J20,13,J12|J16,0.0,23,23,0.0,10373
2025-09-03 01:57:50.633444,J3,14,J5|J13,0.0,12,12,0.0,48487
2025-09-03 01:57:50.633444,J4,15,J20|J20,0.0,31,31,0.0,38617
2025-09-03 01:57:50.633444,J5,16,J5|J14,0.0,27,27,0.0,36560
2025-09-03 01:57:50.633444,J6,17,J14|J2,0.0,21,21,0.0,48013
2025-09-03 01:57:50.633444,J7,18,J7|J10,0.0,15,15,0.0,20187
2025-09-03 01:57:50.633444,J8,19,J15|J3,0.0,23,23,0.0,38154
2025-09-03 01:57:50.633444,J9,20,J17|J4,0.0,17,17,0.0,36820
2025-09-03 02:57:50.633444,J1,1,J15|J3,0.0,27,27,0.0,43297
2025-09-03 02:57:50.633444,J10,2,J18|J16,0.0,20,20,0.0,19039
2025-09-03 02:57:50.633444,J11,3,J17|J6,0.0,14,14,0.0,26650
2025-09-03 02:57:50.633444,J12,4,J15|J6,0.0,31,31,0.0,44776
2025-09-03 02:57:50.633444,J13,5,J9|J15,0.0,23,23,0.0,18154
2025-09-03 02:57:50.633444,J14,6,J16|J7,0.0,22,22,0.0,36667
2025-09-03 02:57:50.633444,J15,7,J8|J16,0.0,26,26,0.0,31264
2025-09-03 02:57:50.633444,J16,8,J12|J7,0.0,20,20,0.0,19788
2025-09-03 02:57:50.633444,J17,9,J17|J8,0.0,22,22,0.0,45424
2025-09-03 02:57:50.633444,J18,10,J10|J2,0.0,26,26,0.0,28187
2025-09-03 02:57:50.633444,J19,11,J16|J4,0.0,24,24,0.0,38112
2025-09-03 02:57:50.633444,J2,12,J11|J9,0.0,27,27,0.0,45706
2025-09-03 02:57:50.633444,J20,13,J20|J4,0.0,10,10,0.0,20451
2025-09-03 02:57:50.633444,J3,14,J20|J8,0.0,19,19,0.0,13751
2025-09-03 02:57:50.633444,J4,15,J2|J2,0.0,7,7,0.0,15617
2025-09-03 02:57:50.633444,J5,16,J6|J12,0.0,27,27,0.0,24755
2025-09-03 02:57:50.633444,J6,17,J16|J18,0.0,11,11,0.0,16537
2025-09-03 02:57:50.633444,J7,18,J15|J1,0.0,24,24,0.0,44717
2025-09-03 02:57:50.633444,J8,19,J1|J4,0.0,20,20,0.0,27702
2025-09-03 02:57:50.633444,J9,20,J3|J17,0.0,27,27,0.0,29768
2025-09-03 03:57:50.633444,J1,1,J14|J5,0.0,20,20,0.0,23916
2025-09-03 03:57:50.633444,J10,2,J7|J11,0.0,25,25,0.0,13277
2025-09-03 03:57:50.633444,J11,3,J10|J16,0.0,25,25,0.0,10025
2025-09-03 03:57:50.633444,J12,4,J8|J20,0.0,23,23,0.0,29590
2025-09-03 03:57:50.633444,J13,5,J7|J9,0.0,19,19,0.0,47151
2025-09-03 03:57:50.633444,J14,6,J11|J11,0.0,28,28,0.0,25394
2025-09-03 03:57:50.633444,J15,7,J4|J20,0.0,20,20,0.0,17360
2025-09-03 03:57:50.633444,J16,8,J19|J13,0.0,19,19,0.0,39119
2025-09-03 03:57:50.633444,J17,9,J11|J14,0.0,21,21,0.0,26902
2025-09-03 03:57:50.633444,J18,10,J19|J2,0.0,17,17,0.0,28809
2025-09-03 03:57:50.633444,J19,11,J1|J10,0.0,21,21,0.0,48489
2025-09-03 03:57:50.633444,J2,12,J1|J16,0.0,18,18,0.0,41948
2025-09-03 03:57:50.633444,J20,13,J13|J9,0.0,27,27,0.0,44973
2025-09-03 03:57:50.633444,J3,14,J9|J6,0.0,18,18,0.0,23062
2025-09-03 03:57:50.633444,J4,15,J8|J20,0.0,26,26,0.0,21890
2025-09-03 03:57:50.633444,J5,16,J1|J18,0.0,28,28,0.0,38573
2025-09-03 03:57:50.633444,J6,17,J8|J2,0.0,29,29,0.0,19480
2025-09-03 03:57:50.633444,J7,18,J16|J1,0.0,22,22,0.0,35074
2025-09-03 03:57:50.633444,J8,19,J17|J11,0.0,7,7,0.0,31869
2025-09-03 03:57:50.633444,J9,20,J11|J17,0.0,19,19,0.0,33800
2025-09-03 04:57:50.633444,J1,1,J15|J15,0.0,20,20,0.0,42316
2025-09-03 04:57:50.633444,J10,2,J12|J16,0.0,22,22,0.0,49568
2025-09-03 04:57:50.633444,J11,3,J6|J13,0.0,23,23,0.0,23319
2025-09-03 04:57:50.633444,J12,4,J14|J12,0.0,22,22,0.0,19391
2025-09-03 04:57:50.633444,J13,5,J8|J4,0.0,23,23,0.0,11132
2025-09-03 04:57:50.633444,J14,6,J11|J12,0.0,13,13,0.0,45102
2025-09-03 04:57:50.633444,J15,7,J1|J4,0.0,21,21,0.0,27154
2025-09-03 04:57:50.633444,J16,8,J1|J18,0.0,21,21,0.0,10484
2025-09-03 04:57:50.633444,J17,9,J8|J11,0.0,21,21,0.0,24787
2025-09-03 04:57:50.633444,J18,10,J17|J16,0.0,22,22,0.0,28766
2025-09-03 04:57:50.633444,J19,11,J2|J19,0.0,19,19,0.0,27741
2025-09-03 04:57:50.633444,J2,12,J19|J1,0.0,25,25,0.0,43992
2025-09-03 04:57:50.633444,J20,13,J8|J16,0.0,11,11,0.0,27302
2025-09-03 04:57:50.633444,J3,14,J14|J17,0.0,18,18,0.0,11521
2025-09-03 04:57:50.633444,J4,15,J16|J14,0.0,14,14,0.0,45929
2025-09-03 04:57:50.633444,J5,16,J20|J5,0.0,23,23,0.0,29666
2025-09-03 04:57:50.633444,J6,17,J16|J8,0.0,16,16,0.0,32196
2025-09-03 04:57:50.633444,J7,18,J2|J10,0.0,13,13,0.0,19428
2025-09-03 04:57:50.633444,J8,19,J9|J17,0.0,22,22,0.0,40147
2025-09-03 04:57:50.633444,J9,20,J16|J16,0.0,24,24,0.0,26800
2025-09-03 05:57:50.633444,J1,1,J11|J4,0.0,13,13,0.0,33365
2025-09-03 05:57:50.633444,J10,2,J11|J16,0.0,22,22,0.0,26671
2025-09-03 05:57:50.633444,J11,3,J17|J1,0.0,25,25,0.0,39195
2025-09-03 05:57:50.633444,J12,4,J6|J1,0.0,21,21,0.0,27540
2025-09-03 05:57:50.633444,J13,5,J11|J20,0.0,23,23,0.0,21923
2025-09-03 05:57:50.633444,J14,6,J14|J1,0.0,24,24,0.0,26095
2025-09-03 05:57:50.633444,J15,7,J16|J20,0.0,26,26,0.0,11506
2025-09-03 05:57:50.633444,J16,8,J14|J8,0.0,10,10,0.0,28034
2025-09-03 05:57:50.633444,J17,9,J12|J15,0.0,18,18,0.0,38928
2025-09-03 05:57:50.633444,J18,10,J3|J4,0.0,15,15,0.0,16476
2025-09-03 05:57:50.633444,J19,11,J13|J18,0.0,23,23,0.0,45300
2025-09-03 05:57:50.633444,J2,12,J19|J15,0.0,20,20,0.0,29089
2025-09-03 05:57:50.633444,J20,13,J14|J4,0.0,20,20,0.0,27823
2025-09-03 05:57:50.633444,J3,14,J13|J5,0.0,23,23,0.0,27636
2025-09-03 05:57:50.633444,J4,15,J2|J2,0.0,29,29,0.0,48885
2025-09-03 05:57:50.633444,J5,16,J7|J11,0.0,23,23,0.0,45988
2025-09-03 05:57:50.633444,J6,17,J16|J5,0.0,21,21,0.0,10644
2025-09-03 05:57:50.633444,J7,18,J11|J20,0.0,30,30,0.0,39272
2025-09-03 05:57:50.633444,J8,19,J17|J19,0.0,27,27,0.0,22638
2025-09-03 05:57:50.633444,J9,20,J2|J6,0.0,16,16,0.0,25626
2025-09-03 06:57:50.633444,J16,1,J12|J17,2.0,261,263,1.9,34429
2025-09-03 06:57:50.633444,J15,2,J10|J6,1.5,204,205,1.4,30071
2025-09-03 06:57:50.633444,J11,3,J17|J17,1.3,166,167,1.2,27392
2025-09-03 06:57:50.633444,J13,4,J10|J18,1.5,168,169,1.2,17674
2025-09-03 06:57:50.633444,J6,5,J16|J12,1.1,156,157,1.0,17123
2025-09-03 06:57:50.633444,J7,6,J1|J18,1.3,175,176,1.2,14804
2025-09-03 06:57:50.633444,J8,7,J11|J19,1.2,151,152,1.1,34962
2025-09-03 06:57:50.633444,J1,8,J11|J14,0.6,125,126,0.7,22368
2025-09-03 06:57:50.633444,J10,9,J6|J8,1.1,162,163,1.0,14527
2025-09-03 06:57:50.633444,J12,10,J12|J5,1.2,134,135,1.0,35592
2025-09-03 06:57:50.633444,J2,11,J13|J16,0.9,138,139,0.8,39750
2025-09-03 06:57:50.633444,J14,12,J11|J15,0.5,105,106,0.5,49419
2025-09-03 06:57:50.633444,J17,13,J11|J17,0.2,122,123,0.4,35000
2025-09-03 06:57:50.633444,J18,14,J16|J11,0.6,123,124,0.6,19523
2025-09-03 06:57:50.633444,J19,15,J8|J13,0.3,107,108,0.4,30591
2025-09-03 06:57:50.633444,J20,16,J2|J12,0.7,116,117,0.6,18293
2025-09-03 06:57:50.633444,J3,17,J16|J11,0.3,120,121,0.4,23723
2025-09-03 06:57:50.633444,J4,18,J2|J10,0.4,131,132,0.4,13786
2025-09-03 06:57:50.633444,J5,19,J1|J17,0.5,128,129,0.5,10662
2025-09-03 06:57:50.633444,J9,20,J10|J19,0.3,82,82,0.2,47185
2025-09-03 07:57:50.633444,J4,1,J16|J2,1.1,208,210,1.2,14625
