timestamp,weather,rain_intensity,visibility_level,fog_flag,festival_flag,school_peak_flag,event_flag,temperature
2025-11-08 04:57:50.633444,Clear,0.0,97,0,1,0,0,28
2025-11-08 05:57:50.633444,Cloudy,0.0,41,0,1,0,0,20
2025-11-08 06:57:50.633444,Clear,0.0,76,0,1,0,0,32
2025-11-08 07:57:50.633444,Clear,0.0,90,0,1,0,0,22
2025-11-08 08:57:50.633444,Clear,0.0,71,0,1,0,0,37
2025-11-08 09:57:50.633444,Cloudy,0.0,53,0,1,0,0,26
2025-11-08 10:57:50.633444,Clear,0.0,56,0,1,0,0,24
2025-11-08 11:57:50.633444,Clear,0.0,51,0,1,0,0,19
2025-11-08 12:57:50.633444,Clear,0.0,48,0,1,0,0,21
2025-11-08 13:57:50.633444,Clear,0.0,74,0,1,0,0,36
2025-11-08 14:57:50.633444,Clear,0.0,80,0,1,0,0,32
2025-11-08 15:57:50.633444,Rain,8.226692416527698,56,0,1,0,0,29
2025-11-08 16:57:50.633444,Clear,0.0,80,0,1,0,0,32
2025-11-08 17:57:50.633444,Cloudy,0.0,71,0,1,0,0,29
2025-11-08 18:57:50.633444,Rain,2.473181374443884,79,0,1,0,0,33
2025-11-08 19:57:50.633444,Rain,3.2796985788599873,53,0,1,0,0,32
2025-11-08 20:57:50.633444,Clear,0.0,72,0,1,0,0,29
2025-11-08 21:57:50.633444,Clear,0.0,74,0,1,0,0,29
2025-11-08 22:57:50.633444,Cloudy,0.0,60,0,1,0,0,35
2025-11-08 23:57:50.633444,Clear,0.0,66,0,1,0,0,17
2025-11-09 00:57:50.633444,Cloudy,0.0,67,0,1,0,0,21
2025-11-09 01:57:50.633444,Clear,0.0,45,0,1,0,0,19
2025-11-09 02:57:50.633444,Clear,0.0,75,0,1,0,0,21
2025-11-09 03:57:50.633444,Clear,0.0,49,0,1,0,0,28
2025-11-09 04:57:50.633444,Cloudy,0.0,53,0,1,0,0,28
2025-11-09 05:57:50.633444,Clear,0.0,89,0,1,0,0,27
2025-11-09 06:57:50.633444,Clear,0.0,96,0,1,0,0,23
2025-11-09 07:57:50.633444,Rain,4.437960435260433,56,0,1,0,0,24
2025-11-09 08:57:50.633444,Clear,0.0,48,0,1,0,0,24
2025-11-09 09:57:50.633444,Clear,0.0,89,0,1,0,0,20
2025-11-09 10:57:50.633444,Clear,0.0,82,0,1,0,0,27
2025-11-09 11:57:50.633444,Cloudy,0.0,71,0,1,0,0,26
2025-11-09 12:57:50.633444,Cloudy,0.0,50,0,1,0,0,33
2025-11-09 13:57:50.633444,Cloudy,0.0,43,0,1,0,0,28
2025-11-09 14:57:50.633444,Clear,0.0,49,0,1,0,0,36
2025-11-09 15:57:50.633444,Clear,0.0,49,0,1,0,0,38
2025-11-09 16:57:50.633444,Cloudy,0.0,49,0,1,0,0,36
2025-11-09 17:57:50.633444,Clear,0.0,88,0,1,0,0,26
2025-11-09 18:57:50.633444,Clear,0.0,73,0,1,0,0,25
2025-11-09 19:57:50.633444,Clear,0.0,42,0,1,0,0,25
2025-11-09 20:57:50.633444,Cloudy,0.0,73,0,1,0,0,29
2025-11-09 21:57:50.633444,Clear,0.0,66,0,1,0,0,30
2025-11-09 22:57:50.633444,Cloudy,0.0,42,0,1,0,0,32
2025-11-09 23:57:50.633444,Clear,0.0,74,0,1,0,0,33
2025-11-10 00:57:50.633444,Clear,0.0,58,0,1,0,0,24
2025-11-10 01:57:50.633444,Clear,0.0,96,0,1,0,0,23
2025-11-10 02:57:50.633444,Clear,0.0,88,0,1,0,0,29
2025-11-10 03:57:50.633444,Cloudy,0.0,84,0,1,0,0,25
2025-11-10 04:57:50.633444,Clear,0.0,61,0,1,0,0,24
2025-11-10 05:57:50.633444,Clear,0.0,54,0,1,0,0,17
2025-11-10 06:57:50.633444,Clear,0.0,50,0,1,0,0,24
2025-11-10 07:57:50.633444,Clear,0.0,58,0,1,1,0,25
2025-11-10 08:57:50.633444,Clear,0.0,55,0,1,0,0,18
2025-11-10 09:57:50.633444,Rain,2.998417840752503,95,0,1,0,0,22
2025-11-10 10:57:50.633444,Clear,0.0,43,0,1,0,0,24
2025-11-10 11:57:50.633444,Cloudy,0.0,56,0,1,0,0,30
2025-11-10 12:57:50.633444,Rain,8.627855955726037,47,0,1,0,0,28
2025-11-10 13:57:50.633444,Rain,8.205662282235178,49,0,1,0,0,34
2025-11-10 14:57:50.633444,Rain,3.037685603465828,77,0,1,1,0,29
2025-11-10 15:57:50.633444,Clear,0.0,83,0,1,0,1,35
2025-11-10 16:57:50.633444,Clear,0.0,93,0,1,0,0,27
2025-11-10 17:57:50.633444,Clear,0.0,60,0,1,0,0,34
2025-11-10 18:57:50.633444,Clear,0.0,93,0,1,0,0,23
2025-11-10 19:57:50.633444,Cloudy,0.0,75,0,1,0,0,24
2025-11-10 20:57:50.633444,Clear,0.0,89,0,1,0,0,23
2025-11-10 21:57:50.633444,Clear,0.0,51,0,1,0,0,21
2025-11-10 22:57:50.633444,Cloudy,0.0,62,0,1,0,0,32
2025-11-10 23:57:50.633444,Rain,9.939347712128445,73,0,1,0,0,20
2025-11-11 00:57:50.633444,Clear,0.0,43,0,1,0,0,28
2025-11-11 01:57:50.633444,Clear,0.0,87,0,1,0,0,27
2025-11-11 02:57:50.633444,Clear,0.0,98,0,1,0,0,32
2025-11-11 03:57:50.633444,Clear,0.0,65,0,1,0,0,29
2025-11-11 04:57:50.633444,Cloudy,0.0,97,0,1,0,0,23
2025-11-11 05:57:50.633444,Clear,0.0,77,0,1,0,0,20
2025-11-11 06:57:50.633444,Cloudy,0.0,76,0,1,0,0,27
2025-11-11 07:57:50.633444,Clear,0.0,51,0,1,1,0,26
2025-11-11 08:57:50.633444,Cloudy,0.0,53,0,1,0,0,27
2025-11-11 09:57:50.633444,Clear,0.0,52,0,1,0,0,25
2025-11-11 10:57:50.633444,Clear,0.0,96,0,1,0,0,30
2025-11-11 11:57:50.633444,Cloudy,0.0,59,0,1,0,0,23
2025-11-11 12:57:50.633444,Clear,0.0,56,0,1,0,0,27
2025-11-11 13:57:50.633444,Cloudy,0.0,72,0,1,0,0,31
2025-11-11 14:57:50.633444,Clear,0.0,55,0,1,1,0,22
2025-11-11 15:57:50.633444,Cloudy,0.0,50,0,1,0,0,24
2025-11-11 16:57:50.633444,Cloudy,0.0,61,0,1,0,0,35
2025-11-11 17:57:50.633444,Clear,0.0,99,0,1,0,0,20
2025-11-11 18:57:50.633444,Clear,0.0,95,0,1,0,0,30
2025-11-11 19:57:50.633444,Cloudy,0.0,86,0,1,0,0,25
2025-11-11 20:57:50.633444,Clear,0.0,95,0,1,0,0,27
2025-11-11 21:57:50.633444,Cloudy,0.0,75,0,1,0,0,26
2025-11-11 22:57:50.633444,Clear,0.0,53,0,1,0,0,24
2025-11-11 23:57:50.633444,Clear,0.0,75,0,1,0,0,25
2025-11-12 00:57:50.633444,Cloudy,0.0,59,0,1,0,0,28
2025-11-12 01:57:50.633444,Clear,0.0,78,0,1,0,0,33
2025-11-12 02:57:50.633444,Clear,0.0,52,0,1,0,0,27
2025-11-12 03:57:50.633444,Rain,7.065240031396155,87,0,1,0,0,26
2025-11-12 04:57:50.633444,Clear,0.0,75,0,1,0,0,26
2025-11-12 05:57:50.633444,Clear,0.0,67,0,1,0,0,30
2025-11-12 06:57:50.633444,Clear,0.0,40,0,1,0,0,25
2025-11-12 07:57:50.633444,Clear,0.0,52,0,1,1,0,38
2025-11-12 08:57:50.633444,Cloudy,0.0,77,0,1,0,0,31
2025-11-12 09:57:50.633444,Clear,0.0,64,0,1,0,0,30
2025-11-12 10:57:50.633444,Rain,3.219588105649759,46,0,1,0,0,34
2025-11-12 11:57:50.633444,Clear,0.0,63,0,1,0,0,24
2025-11-12 12:57:50.633444,Clear,0.0,63,0,1,0,0,32
2025-11-12 13:57:50.633444,Clear,0.0,84,0,1,0,0,27
2025-11-12 14:57:50.633444,Cloudy,0.0,59,0,1,1,0,25
2025-11-12 15:57:50.633444,Clear,0.0,83,0,1,0,0,23
2025-11-12 16:57:50.633444,Clear,0.0,88,0,1,0,0,28
2025-11-12 17:57:50.633444,Clear,0.0,99,0,1,0,0,33
2025-11-12 18:57:50.633444,Clear,0.0,90,0,1,0,0,29
2025-11-12 19:57:50.633444,Clear,0.0,75,0,1,0,0,29
2025-11-12 20:57:50.633444,Clear,0.0,53,0,1,0,0,18
2025-11-12 21:57:50.633444,Clear,0.0,76,0,1,0,0,28
2025-11-12 22:57:50.633444,Clear,0.0,62,0,1,0,0,31
2025-11-12 23:57:50.633444,Cloudy,0.0,86,0,1,0,0,34
2025-11-13 00:57:50.633444,Cloudy,0.0,82,0,1,0,0,26
2025-11-13 01:57:50.633444,Cloudy,0.0,83,0,1,0,0,22
2025-11-13 02:57:50.633444,Clear,0.0,75,0,1,0,0,27
2025-11-13 03:57:50.633444,Clear,0.0,45,0,1,0,0,26
2025-11-13 04:57:50.633444,Clear,0.0,71,0,1,0,0,24
2025-11-13 05:57:50.633444,Clear,0.0,48,0,1,0,0,25
2025-11-13 06:57:50.633444,Clear,0.0,67,0,1,0,0,32
2025-11-13 07:57:50.633444,Clear,0.0,42,0,1,1,0,21
2025-11-13 08:57:50.633444,Clear,0.0,95,0,1,0,0,29
2025-11-13 09:57:50.633444,Cloudy,0.0,56,0,1,0,0,23
2025-11-13 10:57:50.633444,Clear,0.0,67,0,1,0,0,20
2025-11-13 11:57:50.633444,Cloudy,0.0,80,0,1,0,0,33
2025-11-13 12:57:50.633444,Cloudy,0.0,66,0,1,0,0,22
2025-11-13 13:57:50.633444,Clear,0.0,50,0,1,0,0,31
2025-11-13 14:57:50.633444,Clear,0.0,78,0,1,1,0,32
2025-11-13 15:57:50.633444,Clear,0.0,90,0,1,0,0,40
2025-11-13 16:57:50.633444,Heavy Rain,33.446953375587356,19,0,1,0,0,26
2025-11-13 17:57:50.633444,Clear,0.0,72,0,1,0,0,29
2025-11-13 18:57:50.633444,Clear,0.0,47,0,1,0,0,26
2025-11-13 19:57:50.633444,Rain,9.835622132362474,60,0,1,0,0,31
2025-11-13 20:57:50.633444,Clear,0.0,95,0,1,0,0,32
2025-11-13 21:57:50.633444,Clear,0.0,40,0,1,0,0,20
2025-11-13 22:57:50.633444,Clear,0.0,70,0,1,0,0,25
2025-11-13 23:57:50.633444,Clear,0.0,68,0,1,0,0,26
2025-11-14 00:57:50.633444,Clear,0.0,41,0,1,0,1,28
2025-11-14 01:57:50.633444,Cloudy,0.0,97,0,1,0,1,15
2025-11-14 02:57:50.633444,Clear,0.0,54,0,1,0,0,28
2025-11-14 03:57:50.633444,Clear,0.0,65,0,1,0,0,28
2025-11-14 04:57:50.633444,Clear,0.0,76,0,1,0,0,21
2025-11-14 05:57:50.633444,Clear,0.0,64,0,1,0,0,21
2025-11-14 06:57:50.633444,Clear,0.0,84,0,1,0,0,37
2025-11-14 07:57:50.633444,Clear,0.0,92,0,1,1,0,34
2025-11-14 08:57:50.633444,Clear,0.0,90,0,1,0,0,21
2025-11-14 09:57:50.633444,Clear,0.0,58,0,1,0,0,28
2025-11-14 10:57:50.633444,Clear,0.0,75,0,1,0,0,33
2025-11-14 11:57:50.633444,Cloudy,0.0,52,0,1,0,0,25
2025-11-14 12:57:50.633444,Clear,0.0,72,0,1,0,0,38
2025-11-14 13:57:50.633444,Heavy Rain,25.445386852980484,37,0,1,0,0,27
2025-11-14 14:57:50.633444,Cloudy,0.0,67,0,1,1,0,39
2025-11-14 15:57:50.633444,Cloudy,0.0,55,0,1,0,0,28
2025-11-14 16:57:50.633444,Clear,0.0,67,0,1,0,0,23
2025-11-14 17:57:50.633444,Clear,0.0,96,0,1,0,0,26
2025-11-14 18:57:50.633444,Clear,0.0,48,0,1,0,0,29
2025-11-14 19:57:50.633444,Clear,0.0,88,0,1,0,0,32
2025-11-14 20:57:50.633444,Heavy Rain,40.80525883815213,47,0,1,0,0,31
2025-11-14 21:57:50.633444,Clear,0.0,88,0,1,0,0,31
2025-11-14 22:57:50.633444,Rain,2.1343865910835325,74,0,1,0,0,29
2025-11-14 23:57:50.633444,Clear,0.0,49,0,1,0,0,28
2025-11-15 00:57:50.633444,Clear,0.0,81,0,1,0,0,27
2025-11-15 01:57:50.633444,Clear,0.0,85,0,1,0,0,31
2025-11-15 02:57:50.633444,Cloudy,0.0,67,0,1,0,0,33
2025-11-15 03:57:50.633444,Clear,0.0,44,0,1,0,0,35
2025-11-15 04:57:50.633444,Clear,0.0,56,0,1,0,0,20
2025-11-15 05:57:50.633444,Cloudy,0.0,58,0,1,0,0,27
2025-11-15 06:57:50.633444,Cloudy,0.0,65,0,1,0,0,25
2025-11-15 07:57:50.633444,Clear,0.0,67,0,1,0,0,18
2025-11-15 08:57:50.633444,Clear,0.0,77,0,1,0,0,30
2025-11-15 09:57:50.633444,Clear,0.0,68,0,1,0,0,28
2025-11-15 10:57:50.633444,Clear,0.0,84,0,1,0,0,21
2025-11-15 11:57:50.633444,Clear,0.0,82,0,1,0,0,38
2025-11-15 12:57:50.633444,Rain,5.360515957204065,77,0,1,0,0,22
2025-11-15 13:57:50.633444,Clear,0.0,41,0,1,0,0,33
2025-11-15 14:57:50.633444,Cloudy,0.0,68,0,1,0,0,31
2025-11-15 15:57:50.633444,Clear,0.0,52,0,1,0,0,26
2025-11-15 16:57:50.633444,Clear,0.0,45,0,1,0,0,28
2025-11-15 17:57:50.633444,Clear,0.0,56,0,1,0,0,30
2025-11-15 18:57:50.633444,Clear,0.0,40,0,1,0,0,31
2025-11-15 19:57:50.633444,Cloudy,0.0,95,0,1,0,0,27
2025-11-15 20:57:50.633444,Cloudy,0.0,92,0,1,0,0,28
2025-11-15 21:57:50.633444,Cloudy,0.0,56,0,1,0,0,19
2025-11-15 22:57:50.633444,Clear,0.0,50,0,1,0,0,25
2025-11-15 23:57:50.633444,Cloudy,0.0,87,0,1,0,0,32
2025-11-16 00:57:50.633444,Clear,0.0,78,0,1,0,0,21
2025-11-16 01:57:50.633444,Clear,0.0,55,0,1,0,0,27
2025-11-16 02:57:50.633444,Clear,0.0,68,0,1,0,0,33
2025-11-16 03:57:50.633444,Clear,0.0,78,0,1,0,0,28
2025-11-16 04:57:50.633444,Clear,0.0,47,0,1,0,0,24
2025-11-16 05:57:50.633444,Heavy Rain,10.532835234811827,58,0,1,0,0,35
2025-11-16 06:57:50.633444,Clear,0.0,70,0,1,0,0,28
2025-11-16 07:57:50.633444,Clear,0.0,90,0,1,0,0,33
2025-11-16 08:57:50.633444,Clear,0.0,99,0,1,0,0,40
2025-11-16 09:57:50.633444,Clear,0.0,63,0,1,0,0,23
2025-11-16 10:57:50.633444,Clear,0.0,93,0,1,0,0,20
2025-11-16 11:57:50.633444,Clear,0.0,67,0,1,0,0,25
2025-11-16 12:57:50.633444,Clear,0.0,79,0,1,0,0,24
2025-11-16 13:57:50.633444,Rain,5.707705368376156,64,0,1,0,0,23
2025-11-16 14:57:50.633444,Clear,0.0,40,0,1,0,0,26
2025-11-16 15:57:50.633444,Cloudy,0.0,83,0,1,0,0,29
2025-11-16 16:57:50.633444,Clear,0.0,91,0,1,0,0,24
2025-11-16 17:57:50.633444,Clear,0.0,96,0,1,0,0,28
2025-11-16 18:57:50.633444,Clear,0.0,49,0,1,0,0,27
2025-11-16 19:57:50.633444,Clear,0.0,88,0,1,0,0,33
2025-11-16 20:57:50.633444,Clear,0.0,86,0,1,0,0,27
2025-11-16 21:57:50.633444,Clear,0.0,66,0,1,0,0,22
2025-11-16 22:57:50.633444,Clear,0.0,81,0,1,0,0,23
2025-11-16 23:57:50.633444,Cloudy,0.0,47,0,1,0,0,31
2025-11-17 00:57:50.633444,Clear,0.0,88,0,1,0,0,22
2025-11-17 01:57:50.633444,Clear,0.0,91,0,1,0,0,33
2025-11-17 02:57:50.633444,Clear,0.0,98,0,1,0,0,27
2025-11-17 03:57:50.633444,Cloudy,0.0,44,0,1,0,0,21
2025-11-17 04:57:50.633444,Clear,0.0,57,0,1,0,0,25
2025-11-17 05:57:50.633444,Clear,0.0,47,0,1,0,0,20
2025-11-17 06:57:50.633444,Clear,0.0,68,0,1,0,0,27
2025-11-17 07:57:50.633444,Cloudy,0.0,74,0,1,1,0,33
2025-11-17 08:57:50.633444,Rain,8.134384884551874,87,0,1,0,0,21
2025-11-17 09:57:50.633444,Clear,0.0,93,0,1,0,0,36
2025-11-17 10:57:50.633444,Clear,0.0,53,0,1,0,0,18
2025-11-17 11:57:50.633444,Cloudy,0.0,92,0,1,0,0,24
2025-11-17 12:57:50.633444,Cloudy,0.0,84,0,1,0,0,23
2025-11-17 13:57:50.633444,Cloudy,0.0,84,0,1,0,0,18
2025-11-17 14:57:50.633444,Cloudy,0.0,53,0,1,1,0,28
2025-11-17 15:57:50.633444,Cloudy,0.0,98,0,1,0,1,21
2025-11-17 16:57:50.633444,Cloudy,0.0,40,0,1,0,0,23
2025-11-17 17:57:50.633444,Cloudy,0.0,98,0,1,0,0,30
2025-11-17 18:57:50.633444,Clear,0.0,66,0,1,0,0,40
2025-11-17 19:57:50.633444,Rain,2.035350123771945,62,0,1,0,0,28
2025-11-17 20:57:50.633444,Clear,0.0,56,0,1,0,0,29
2025-11-17 21:57:50.633444,Cloudy,0.0,40,0,1,0,0,31
2025-11-17 22:57:50.633444,Clear,0.0,67,0,1,0,0,26
2025-11-17 23:57:50.633444,Clear,0.0,84,0,1,0,0,20
2025-11-18 00:57:50.633444,Clear,0.0,88,0,1,0,0,32
2025-11-18 01:57:50.633444,Clear,0.0,44,0,1,0,0,32
2025-11-18 02:57:50.633444,Clear,0.0,61,0,1,0,0,29
2025-11-18 03:57:50.633444,Clear,0.0,68,0,1,0,0,23
2025-11-18 04:57:50.633444,Clear,0.0,89,0,1,0,0,21
2025-11-18 05:57:50.633444,Clear,0.0,96,0,1,0,0,26
2025-11-18 06:57:50.633444,Clear,0.0,88,0,1,0,0,20
2025-11-18 07:57:50.633444,Clear,0.0,43,0,1,1,0,19
2025-11-18 08:57:50.633444,Cloudy,0.0,67,0,1,0,0,35
2025-11-18 09:57:50.633444,Cloudy,0.0,56,0,1,0,0,27
2025-11-18 10:57:50.633444,Clear,0.0,40,0,1,0,0,25
2025-11-18 11:57:50.633444,Clear,0.0,75,0,1,0,0,25
2025-11-18 12:57:50.633444,Clear,0.0,64,0,1,0,0,23
2025-11-18 13:57:50.633444,Clear,0.0,50,0,1,0,0,30
2025-11-18 14:57:50.633444,Cloudy,0.0,76,0,1,1,0,21
2025-11-18 15:57:50.633444,Rain,4.713850109736195,63,0,1,0,0,32
2025-11-18 16:57:50.633444,Clear,0.0,97,0,1,0,0,29
2025-11-18 17:57:50.633444,Cloudy,0.0,74,0,1,0,0,35
2025-11-18 18:57:50.633444,Rain,9.949996539456473,80,0,1,0,0,23
2025-11-18 19:57:50.633444,Cloudy,0.0,73,0,1,0,0,25
2025-11-18 20:57:50.633444,Cloudy,0.0,46,0,1,0,0,25
2025-11-18 21:57:50.633444,Rain,2.2987537170019845,93,0,1,0,0,25
2025-11-18 22:57:50.633444,Clear,0.0,47,0,1,0,0,34
2025-11-18 23:57:50.633444,Clear,0.0,46,0,1,0,0,29
2025-11-19 00:57:50.633444,Clear,0.0,77,0,1,0,0,21
2025-11-19 01:57:50.633444,Clear,0.0,82,0,1,0,0,29
2025-11-19 02:57:50.633444,Clear,0.0,89,0,1,0,0,20
2025-11-19 03:57:50.633444,Rain,5.04354596220484,65,0,1,0,0,23
2025-11-19 04:57:50.633444,Clear,0.0,88,0,1,0,0,26
2025-11-19 05:57:50.633444,Rain,9.990629396164154,45,0,1,0,0,32
2025-11-19 06:57:50.633444,Rain,5.321741546739936,90,0,1,0,0,24
2025-11-19 07:57:50.633444,Cloudy,0.0,94,0,1,1,0,26
2025-11-19 08:57:50.633444,Clear,0.0,78,0,1,0,0,28
2025-11-19 09:57:50.633444,Cloudy,0.0,88,0,1,0,0,22
2025-11-19 10:57:50.633444,Heavy Rain,34.83142330274575,38,0,1,0,0,25
2025-11-19 11:57:50.633444,Clear,0.0,42,0,1,0,0,32
2025-11-19 12:57:50.633444,Clear,0.0,48,0,1,0,0,29
2025-11-19 13:57:50.633444,Cloudy,0.0,88,0,1,0,0,31
2025-11-19 14:57:50.633444,Clear,0.0,50,0,1,1,1,27
2025-11-19 15:57:50.633444,Clear,0.0,78,0,1,0,0,24
2025-11-19 16:57:50.633444,Clear,0.0,40,0,1,0,0,21
2025-11-19 17:57:50.633444,Cloudy,0.0,88,0,1,0,0,20
2025-11-19 18:57:50.633444,Clear,0.0,63,0,1,0,0,31
2025-11-19 19:57:50.633444,Clear,0.0,65,0,1,0,0,22
2025-11-19 20:57:50.633444,Clear,0.0,99,0,1,0,0,32
2025-11-19 21:57:50.633444,Cloudy,0.0,51,0,1,0,0,31
2025-11-19 22:57:50.633444,Cloudy,0.0,59,0,1,0,0,29
2025-11-19 23:57:50.633444,Clear,0.0,69,0,1,0,0,22
2025-11-20 00:57:50.633444,Clear,0.0,88,0,1,0,1,21
2025-11-20 01:57:50.633444,Cloudy,0.0,72,0,1,0,0,24
2025-11-20 02:57:50.633444,Clear,0.0,93,0,1,0,0,29
2025-11-20 03:57:50.633444,Clear,0.0,52,0,1,0,0,24
2025-11-20 04:57:50.633444,Clear,0.0,75,0,1,0,0,33
2025-11-20 05:57:50.633444,Rain,8.637402648466441,96,0,1,0,0,18
2025-11-20 06:57:50.633444,Cloudy,0.0,95,0,1,0,0,28
2025-11-20 07:57:50.633444,Clear,0.0,96,0,1,1,0,25
2025-11-20 08:57:50.633444,Clear,0.0,51,0,1,0,0,36
2025-11-20 09:57:50.633444,Clear,0.0,82,0,1,0,0,30
2025-11-20 10:57:50.633444,Clear,0.0,91,0,1,0,0,30
2025-11-20 11:57:50.633444,Cloudy,0.0,44,0,1,0,1,38
2025-11-20 12:57:50.633444,Cloudy,0.0,94,0,1,0,0,22
2025-11-20 13:57:50.633444,Clear,0.0,66,0,1,0,1,27
2025-11-20 14:57:50.633444,Clear,0.0,44,0,1,1,0,22
2025-11-20 15:57:50.633444,Clear,0.0,88,0,1,0,0,20
2025-11-20 16:57:50.633444,Rain,6.9830665238100265,57,0,1,0,0,21
2025-11-20 17:57:50.633444,Clear,0.0,64,0,1,0,0,29
2025-11-20 18:57:50.633444,Clear,0.0,61,0,1,0,0,24
2025-11-20 19:57:50.633444,Cloudy,0.0,75,0,1,0,0,19
2025-11-20 20:57:50.633444,Clear,0.0,43,0,1,0,0,22
2025-11-20 21:57:50.633444,Clear,0.0,72,0,1,0,0,30
2025-11-20 22:57:50.633444,Clear,0.0,98,0,1,0,0,18
2025-11-20 23:57:50.633444,Clear,0.0,41,0,1,0,0,32
2025-11-21 00:57:50.633444,Clear,0.0,51,0,1,0,0,20
2025-11-21 01:57:50.633444,Clear,0.0,55,0,1,0,0,22
2025-11-21 02:57:50.633444,Clear,0.0,50,0,1,0,0,24
2025-11-21 03:57:50.633444,Rain,7.995860636165945,91,0,1,0,0,31
2025-11-21 04:57:50.633444,Clear,0.0,40,0,1,0,0,17
2025-11-21 05:57:50.633444,Cloudy,0.0,60,0,1,0,0,27
2025-11-21 06:57:50.633444,Cloudy,0.0,75,0,1,0,0,33
2025-11-21 07:57:50.633444,Clear,0.0,47,0,1,1,0,31
2025-11-21 08:57:50.633444,Clear,0.0,75,0,1,0,0,35
2025-11-21 09:57:50.633444,Clear,0.0,50,0,1,0,0,29
2025-11-21 10:57:50.633444,Clear,0.0,62,0,1,0,0,30
2025-11-21 11:57:50.633444,Rain,3.418358188343194,44,0,1,0,0,26
2025-11-21 12:57:50.633444,Clear,0.0,56,0,1,0,0,24
2025-11-21 13:57:50.633444,Rain,6.965511923285161,52,0,1,0,0,30
2025-11-21 14:57:50.633444,Cloudy,0.0,92,0,1,1,0,21
2025-11-21 15:57:50.633444,Clear,0.0,80,0,1,0,0,25
2025-11-21 16:57:50.633444,Clear,0.0,62,0,1,0,0,26
2025-11-21 17:57:50.633444,Rain,2.3898751721967324,47,0,1,0,0,22
2025-11-21 18:57:50.633444,Clear,0.0,83,0,1,0,0,29
2025-11-21 19:57:50.633444,Clear,0.0,42,0,1,0,0,19
2025-11-21 20:57:50.633444,Rain,8.624302394734787,92,0,1,0,0,34
2025-11-21 21:57:50.633444,Cloudy,0.0,65,0,1,0,0,29
2025-11-21 22:57:50.633444,Clear,0.0,55,0,1,0,0,33
2025-11-21 23:57:50.633444,Clear,0.0,89,0,1,0,0,30
2025-11-22 00:57:50.633444,Cloudy,0.0,68,0,1,0,0,27
2025-11-22 01:57:50.633444,Clear,0.0,62,0,1,0,0,24
2025-11-22 02:57:50.633444,Clear,0.0,69,0,1,0,0,23
2025-11-22 03:57:50.633444,Clear,0.0,54,0,1,0,0,27
2025-11-22 04:57:50.633444,Rain,5.7693176146903,84,0,1,0,0,26
2025-11-22 05:57:50.633444,Cloudy,0.0,72,0,1,0,0,24
2025-11-22 06:57:50.633444,Clear,0.0,48,0,1,0,0,29
2025-11-22 07:57:50.633444,Cloudy,0.0,97,0,1,0,0,28
2025-11-22 08:57:50.633444,Clear,0.0,52,0,1,0,0,31
2025-11-22 09:57:50.633444,Clear,0.0,44,0,1,0,0,30
2025-11-22 10:57:50.633444,Rain,6.152166160876811,50,0,1,0,0,31
2025-11-22 11:57:50.633444,Clear,0.0,53,0,1,0,0,28
2025-11-22 12:57:50.633444,Cloudy,0.0,93,0,1,0,0,28
2025-11-22 13:57:50.633444,Clear,0.0,90,0,1,0,0,19
2025-11-22 14:57:50.633444,Clear,0.0,71,0,1,0,0,27
2025-11-22 15:57:50.633444,Cloudy,0.0,61,0,1,0,0,39
2025-11-22 16:57:50.633444,Cloudy,0.0,56,0,1,0,0,25
2025-11-22 17:57:50.633444,Clear,0.0,50,0,1,0,0,27
2025-11-22 18:57:50.633444,Clear,0.0,82,0,1,0,0,21
2025-11-22 19:57:50.633444,Clear,0.0,63,0,1,0,0,31
2025-11-22 20:57:50.633444,Clear,0.0,87,0,1,0,0,27
2025-11-22 21:57:50.633444,Rain,6.185983015536146,45,0,1,0,0,26
2025-11-22 22:57:50.633444,Clear,0.0,84,0,1,0,0,28
2025-11-22 23:57:50.633444,Cloudy,0.0,45,0,1,0,0,27
2025-11-23 00:57:50.633444,Clear,0.0,64,0,1,0,0,25
2025-11-23 01:57:50.633444,Clear,0.0,58,0,1,0,0,32
2025-11-23 02:57:50.633444,Clear,0.0,60,0,1,0,0,24
2025-11-23 03:57:50.633444,Clear,0.0,98,0,1,0,0,28
2025-11-23 04:57:50.633444,Clear,0.0,99,0,1,0,0,16
2025-11-23 05:57:50.633444,Heavy Rain,22.984578508364738,38,0,1,0,0,27
2025-11-23 06:57:50.633444,Cloudy,0.0,43,0,1,0,0,31
2025-11-23 07:57:50.633444,Clear,0.0,85,0,1,0,0,25
2025-11-23 08:57:50.633444,Cloudy,0.0,71,0,1,0,0,25
2025-11-23 09:57:50.633444,Cloudy,0.0,79,0,1,0,0,27
2025-11-23 10:57:50.633444,Rain,6.703846402632382,42,0,1,0,0,25
2025-11-23 11:57:50.633444,Clear,0.0,69,0,1,0,0,27
2025-11-23 12:57:50.633444,Cloudy,0.0,71,0,1,0,0,27
2025-11-23 13:57:50.633444,Clear,0.0,94,0,1,0,0,22
2025-11-23 14:57:50.633444,Clear,0.0,96,0,1,0,0,25
2025-11-23 15:57:50.633444,Clear,0.0,68,0,1,0,1,32
2025-11-23 16:57:50.633444,Cloudy,0.0,67,0,1,0,0,26
2025-11-23 17:57:50.633444,Cloudy,0.0,68,0,1,0,0,31
2025-11-23 18:57:50.633444,Cloudy,0.0,59,0,1,0,0,23
2025-11-23 19:57:50.633444,Clear,0.0,93,0,1,0,0,20
