timestamp,junction_id,total_vehicle_count,avg_waiting_time,avg_congestion,vehicles_passed,network_rank_congestion,highest_wait_flag,lowest_efficiency_flag
2025-09-10 23:57:50.633444,J3,127,39,0.5,119,15,0,0
2025-09-10 23:57:50.633444,J4,126,31,0.5,117,16,0,0
2025-09-10 23:57:50.633444,J6,107,19,0.5,102,17,0,0
2025-09-10 23:57:50.633444,J10,90,21,0.2,85,18,0,0
2025-09-10 23:57:50.633444,J17,78,18,0.2,69,19,0,1
2025-09-10 23:57:50.633444,J7,91,23,0.2,82,20,0,0
2025-09-11 00:57:50.633444,J1,20,4,0.0,9,1,0,0
2025-09-11 00:57:50.633444,J10,16,3,0.0,5,2,0,0
2025-09-11 00:57:50.633444,J11,11,1,0.0,3,3,0,0
2025-09-11 00:57:50.633444,J12,12,2,0.0,2,4,0,0
2025-09-11 00:57:50.633444,J13,14,3,0.0,1,5,0,1
2025-09-11 00:57:50.633444,J14,21,6,0.0,13,6,0,0
2025-09-11 00:57:50.633444,J15,8,1,0.0,1,7,0,1
2025-09-11 00:57:50.633444,J16,20,3,0.0,12,8,0,0
2025-09-11 00:57:50.633444,J17,23,5,0.0,16,9,0,0
2025-09-11 00:57:50.633444,J18,18,4,0.0,11,10,0,0
2025-09-11 00:57:50.633444,J19,20,4,0.0,12,11,0,0
2025-09-11 00:57:50.633444,J2,16,3,0.0,14,12,0,0
2025-09-11 00:57:50.633444,J20,13,2,0.0,1,13,0,1
2025-09-11 00:57:50.633444,J3,26,5,0.0,22,14,0,0
2025-09-11 00:57:50.633444,J4,27,8,0.0,19,15,1,0
2025-09-11 00:57:50.633444,J5,26,3,0.0,23,16,0,0
2025-09-11 00:57:50.633444,J6,19,4,0.0,7,17,0,0
2025-09-11 00:57:50.633444,J7,15,3,0.0,10,18,0,0
2025-09-11 00:57:50.633444,J8,19,4,0.0,11,19,0,0
2025-09-11 00:57:50.633444,J9,23,4,0.0,19,20,0,0
2025-09-11 01:57:50.633444,J1,15,3,0.0,13,1,0,0
2025-09-11 01:57:50.633444,J10,16,2,0.0,9,2,0,0
2025-09-11 01:57:50.633444,J11,32,6,0.0,25,3,0,0
2025-09-11 01:57:50.633444,J12,17,4,0.0,8,4,0,0
2025-09-11 01:57:50.633444,J13,17,3,0.0,5,5,0,0
2025-09-11 01:57:50.633444,J14,30,4,0.0,22,6,0,0
2025-09-11 01:57:50.633444,J15,22,4,0.0,11,7,0,0
2025-09-11 01:57:50.633444,J16,13,2,0.0,1,8,0,1
2025-09-11 01:57:50.633444,J17,23,5,0.0,15,9,0,0
2025-09-11 01:57:50.633444,J18,10,2,0.0,2,10,0,0
2025-09-11 01:57:50.633444,J19,18,4,0.0,8,11,0,0
2025-09-11 01:57:50.633444,J2,18,3,0.0,10,12,0,0
2025-09-11 01:57:50.633444,J20,33,8,0.0,21,13,1,0
2025-09-11 01:57:50.633444,J3,13,1,0.0,5,14,0,0
2025-09-11 01:57:50.633444,J4,22,4,0.0,15,15,0,0
2025-09-11 01:57:50.633444,J5,19,4,0.0,10,16,0,0
2025-09-11 01:57:50.633444,J6,29,6,0.0,25,17,0,0
2025-09-11 01:57:50.633444,J7,21,4,0.0,16,18,0,0
2025-09-11 01:57:50.633444,J8,26,6,0.0,25,19,0,0
2025-09-11 01:57:50.633444,J9,14,2,0.0,7,20,0,0
2025-09-11 02:57:50.633444,J1,25,6,0.0,18,1,0,0
2025-09-11 02:57:50.633444,J10,17,3,0.0,12,2,0,0
2025-09-11 02:57:50.633444,J11,14,3,0.0,4,3,0,0
2025-09-11 02:57:50.633444,J12,29,5,0.0,18,4,0,0
2025-09-11 02:57:50.633444,J13,23,5,0.0,16,5,0,0
2025-09-11 02:57:50.633444,J14,15,2,0.0,8,6,0,0
2025-09-11 02:57:50.633444,J15,16,3,0.0,12,7,0,0
2025-09-11 02:57:50.633444,J16,24,4,0.0,16,8,0,0
2025-09-11 02:57:50.633444,J17,14,3,0.0,4,9,0,0
2025-09-11 02:57:50.633444,J18,8,1,0.0,-3,10,0,1
2025-09-11 02:57:50.633444,J19,21,3,0.0,14,11,0,0
2025-09-11 02:57:50.633444,J2,17,4,0.0,8,12,0,0
2025-09-11 02:57:50.633444,J20,30,8,0.0,26,13,1,0
2025-09-11 02:57:50.633444,J3,19,3,0.0,8,14,0,0
2025-09-11 02:57:50.633444,J4,30,8,0.0,21,15,1,0
2025-09-11 02:57:50.633444,J5,12,2,0.0,3,16,0,0
2025-09-11 02:57:50.633444,J6,27,6,0.0,22,17,0,0
2025-09-11 02:57:50.633444,J7,21,5,0.0,8,18,0,0
2025-09-11 02:57:50.633444,J8,24,6,0.0,15,19,0,0
2025-09-11 02:57:50.633444,J9,27,4,0.0,21,20,0,0
2025-09-11 03:57:50.633444,J1,23,4,0.0,16,1,0,0
2025-09-11 03:57:50.633444,J10,27,5,0.0,19,2,0,0
2025-09-11 03:57:50.633444,J11,12,2,0.0,1,3,0,1
2025-09-11 03:57:50.633444,J12,23,6,0.0,14,4,0,0
2025-09-11 03:57:50.633444,J13,22,4,0.0,16,5,0,0
2025-09-11 03:57:50.633444,J14,23,6,0.0,11,6,0,0
2025-09-11 03:57:50.633444,J15,22,4,0.0,12,7,0,0
2025-09-11 03:57:50.633444,J16,9,2,0.0,1,8,0,1
2025-09-11 03:57:50.633444,J17,31,7,0.0,26,9,1,0
2025-09-11 03:57:50.633444,J18,24,4,0.0,17,10,0,0
2025-09-11 03:57:50.633444,J19,16,3,0.0,9,11,0,0
2025-09-11 03:57:50.633444,J2,26,5,0.0,20,12,0,0
2025-09-11 03:57:50.633444,J20,29,7,0.0,22,13,1,0
2025-09-11 03:57:50.633444,J3,26,5,0.0,19,14,0,0
2025-09-11 03:57:50.633444,J4,25,7,0.0,19,15,1,0
2025-09-11 03:57:50.633444,J5,20,3,0.0,14,16,0,0
2025-09-11 03:57:50.633444,J6,17,3,0.0,7,17,0,0
2025-09-11 03:57:50.633444,J7,15,3,0.0,7,18,0,0
2025-09-11 03:57:50.633444,J8,21,4,0.0,13,19,0,0
2025-09-11 03:57:50.633444,J9,20,4,0.0,12,20,0,0
2025-09-11 04:57:50.633444,J1,30,8,0.0,20,1,0,0
2025-09-11 04:57:50.633444,J10,33,11,0.0,26,2,1,0
2025-09-11 04:57:50.633444,J11,27,5,0.0,22,3,0,0
2025-09-11 04:57:50.633444,J12,25,4,0.0,21,4,0,0
2025-09-11 04:57:50.633444,J13,23,5,0.0,17,5,0,0
2025-09-11 04:57:50.633444,J14,21,5,0.0,15,6,0,0
2025-09-11 04:57:50.633444,J15,19,4,0.0,10,7,0,0
2025-09-11 04:57:50.633444,J16,8,1,0.0,-1,8,0,1
2025-09-11 04:57:50.633444,J17,20,4,0.0,11,9,0,0
2025-09-11 04:57:50.633444,J18,27,8,0.0,19,10,0,0
2025-09-11 04:57:50.633444,J19,23,5,0.0,12,11,0,0
2025-09-11 04:57:50.633444,J2,16,3,0.0,5,12,0,0
2025-09-11 04:57:50.633444,J20,20,5,0.0,13,13,0,0
2025-09-11 04:57:50.633444,J3,25,6,0.0,17,14,0,0
2025-09-11 04:57:50.633444,J4,23,4,0.0,19,15,0,0
2025-09-11 04:57:50.633444,J5,18,5,0.0,13,16,0,0
2025-09-11 04:57:50.633444,J6,27,4,0.0,16,17,0,0
2025-09-11 04:57:50.633444,J7,13,2,0.0,12,18,0,0
2025-09-11 04:57:50.633444,J8,19,5,0.0,12,19,0,0
2025-09-11 04:57:50.633444,J9,26,4,0.0,17,20,0,0
2025-09-11 05:57:50.633444,J1,15,3,0.0,4,1,0,1
2025-09-11 05:57:50.633444,J10,13,1,0.0,8,2,0,0
2025-09-11 05:57:50.633444,J11,24,5,0.0,17,3,0,0
2025-09-11 05:57:50.633444,J12,18,4,0.0,9,4,0,0
2025-09-11 05:57:50.633444,J13,24,5,0.0,17,5,0,0
2025-09-11 05:57:50.633444,J14,17,3,0.0,10,6,0,0
2025-09-11 05:57:50.633444,J15,28,5,0.0,20,7,0,0
2025-09-11 05:57:50.633444,J16,19,2,0.0,13,8,0,0
2025-09-11 05:57:50.633444,J17,18,3,0.0,9,9,0,0
2025-09-11 05:57:50.633444,J18,22,5,0.0,13,10,0,0
2025-09-11 05:57:50.633444,J19,19,4,0.0,8,11,0,0
2025-09-11 05:57:50.633444,J2,26,4,0.0,18,12,0,0
2025-09-11 05:57:50.633444,J20,19,4,0.0,11,13,0,0
2025-09-11 05:57:50.633444,J3,20,5,0.0,13,14,0,0
2025-09-11 05:57:50.633444,J4,13,2,0.0,6,15,0,0
2025-09-11 05:57:50.633444,J5,18,4,0.0,7,16,0,0
2025-09-11 05:57:50.633444,J6,33,9,0.0,26,17,1,0
2025-09-11 05:57:50.633444,J7,18,4,0.0,11,18,0,0
2025-09-11 05:57:50.633444,J8,20,4,0.0,15,19,0,0
2025-09-11 05:57:50.633444,J9,25,7,0.0,18,20,0,0
2025-09-11 06:57:50.633444,J17,230,70,1.2,220,1,1,0
2025-09-11 06:57:50.633444,J4,206,60,1.2,200,2,0,0
2025-09-11 06:57:50.633444,J12,182,43,1.0,173,3,0,0
2025-09-11 06:57:50.633444,J13,176,44,1.0,170,4,0,0
2025-09-11 06:57:50.633444,J14,179,46,1.0,170,5,0,0
2025-09-11 06:57:50.633444,J10,131,24,0.8,123,6,0,0
2025-09-11 06:57:50.633444,J15,139,39,0.8,132,7,0,0
2025-09-11 06:57:50.633444,J16,166,35,0.8,159,8,0,0
2025-09-11 06:57:50.633444,J2,128,23,0.8,120,9,0,0
2025-09-11 06:57:50.633444,J6,156,33,0.8,147,10,0,0
2025-09-11 06:57:50.633444,J8,128,36,0.8,120,11,0,0
2025-09-11 06:57:50.633444,J1,137,39,0.5,126,12,0,0
2025-09-11 06:57:50.633444,J11,117,39,0.5,109,13,0,0
2025-09-11 06:57:50.633444,J18,104,28,0.5,96,14,0,0
2025-09-11 06:57:50.633444,J20,103,23,0.5,95,15,0,0
2025-09-11 06:57:50.633444,J3,118,25,0.5,110,16,0,0
2025-09-11 06:57:50.633444,J5,117,37,0.5,116,17,0,0
2025-09-11 06:57:50.633444,J7,124,31,0.5,116,18,0,0
2025-09-11 06:57:50.633444,J9,142,30,0.5,130,19,0,0
2025-09-11 06:57:50.633444,J19,84,23,0.2,74,20,0,1
2025-09-11 07:57:50.633444,J8,252,52,1.8,243,1,0,0
2025-09-11 07:57:50.633444,J11,159,40,1.0,152,2,0,0
2025-09-11 07:57:50.633444,J13,182,48,1.0,172,3,0,0
2025-09-11 07:57:50.633444,J17,203,56,1.0,192,4,1,0
2025-09-11 07:57:50.633444,J10,160,39,0.8,155,5,0,0
2025-09-11 07:57:50.633444,J14,155,32,0.8,145,6,0,0
2025-09-11 07:57:50.633444,J15,161,34,0.8,155,7,0,0
2025-09-11 07:57:50.633444,J16,146,27,0.8,135,8,0,0
2025-09-11 07:57:50.633444,J18,164,46,0.8,155,9,0,0
2025-09-11 07:57:50.633444,J7,140,35,0.8,133,10,0,0
2025-09-11 07:57:50.633444,J1,123,30,0.5,115,11,0,0
2025-09-11 07:57:50.633444,J12,155,32,0.5,146,12,0,0
2025-09-11 07:57:50.633444,J19,137,33,0.5,130,13,0,0
2025-09-11 07:57:50.633444,J20,114,21,0.5,103,14,0,0
2025-09-11 07:57:50.633444,J3,107,25,0.5,100,15,0,0
2025-09-11 07:57:50.633444,J4,156,35,0.5,153,16,0,0
2025-09-11 07:57:50.633444,J5,114,36,0.5,105,17,0,0
2025-09-11 07:57:50.633444,J6,129,29,0.5,119,18,0,0
2025-09-11 07:57:50.633444,J9,115,34,0.5,107,19,0,0
2025-09-11 07:57:50.633444,J2,58,11,0.0,51,20,0,1
2025-09-11 08:57:50.633444,J15,371,99,2.8,366,1,0,0
2025-09-11 08:57:50.633444,J19,325,62,2.5,320,2,0,0
2025-09-11 08:57:50.633444,J9,313,101,2.2,307,3,1,0
2025-09-11 08:57:50.633444,J12,305,83,2.0,295,4,0,0
2025-09-11 08:57:50.633444,J7,258,65,2.0,250,5,0,0
2025-09-11 08:57:50.633444,J10,265,63,1.8,250,6,0,0
2025-09-11 08:57:50.633444,J18,262,70,1.8,255,7,0,0
2025-09-11 08:57:50.633444,J2,274,50,1.8,267,8,0,0
2025-09-11 08:57:50.633444,J20,280,66,1.8,274,9,0,0
2025-09-11 08:57:50.633444,J4,271,80,1.8,263,10,0,0
2025-09-11 08:57:50.633444,J14,215,57,1.5,211,11,0,0
2025-09-11 08:57:50.633444,J16,244,41,1.5,239,12,0,0
2025-09-11 08:57:50.633444,J3,269,75,1.5,261,13,0,0
2025-09-11 08:57:50.633444,J5,237,51,1.5,229,14,0,0
2025-09-11 08:57:50.633444,J6,252,69,1.5,244,15,0,0
2025-09-11 08:57:50.633444,J11,203,66,1.2,198,16,0,0
2025-09-11 08:57:50.633444,J17,184,52,1.2,174,17,0,0
2025-09-11 08:57:50.633444,J13,160,30,1.0,148,18,0,0
2025-09-11 08:57:50.633444,J1,152,42,0.8,143,19,0,0
2025-09-11 08:57:50.633444,J8,129,37,0.5,123,20,0,1
2025-09-11 09:57:50.633444,J7,455,86,3.5,444,1,0,0
2025-09-11 09:57:50.633444,J12,456,116,3.2,449,2,1,0
2025-09-11 09:57:50.633444,J16,362,90,2.8,358,3,0,0
2025-09-11 09:57:50.633444,J2,347,60,2.5,343,4,0,0
2025-09-11 09:57:50.633444,J1,321,95,2.2,310,5,0,0
2025-09-11 09:57:50.633444,J20,309,86,2.2,301,6,0,0
2025-09-11 09:57:50.633444,J9,333,92,2.2,328,7,0,0
2025-09-11 09:57:50.633444,J14,305,77,2.0,300,8,0,0
2025-09-11 09:57:50.633444,J17,331,81,2.0,327,9,0,0
2025-09-11 09:57:50.633444,J10,246,51,1.8,233,10,0,0
2025-09-11 09:57:50.633444,J19,278,67,1.8,271,11,0,0
2025-09-11 09:57:50.633444,J3,249,79,1.5,237,12,0,0
2025-09-11 09:57:50.633444,J11,221,53,1.2,216,13,0,0
2025-09-11 09:57:50.633444,J13,204,52,1.2,199,14,0,0
2025-09-11 09:57:50.633444,J18,222,56,1.2,215,15,0,0
2025-09-11 09:57:50.633444,J4,200,41,1.2,192,16,0,0
2025-09-11 09:57:50.633444,J5,249,51,1.2,241,17,0,0
2025-09-11 09:57:50.633444,J6,249,60,1.2,241,18,0,0
2025-09-11 09:57:50.633444,J8,232,60,1.2,225,19,0,0
2025-09-11 09:57:50.633444,J15,178,44,1.0,174,20,0,1
2025-09-11 10:57:50.633444,J20,426,122,3.0,418,1,1,0
2025-09-11 10:57:50.633444,J16,337,91,2.2,327,2,0,0
2025-09-11 10:57:50.633444,J12,328,91,2.0,322,3,0,0
2025-09-11 10:57:50.633444,J19,291,71,2.0,283,4,0,0
2025-09-11 10:57:50.633444,J2,325,70,2.0,318,5,0,0
2025-09-11 10:57:50.633444,J18,271,73,1.8,262,6,0,0
2025-09-11 10:57:50.633444,J5,254,58,1.8,247,7,0,0
2025-09-11 10:57:50.633444,J7,269,68,1.8,262,8,0,0
2025-09-11 10:57:50.633444,J8,267,59,1.8,264,9,0,0
2025-09-11 10:57:50.633444,J11,253,59,1.5,245,10,0,0
2025-09-11 10:57:50.633444,J13,258,58,1.5,248,11,0,0
2025-09-11 10:57:50.633444,J14,213,55,1.5,206,12,0,0
2025-09-11 10:57:50.633444,J3,245,63,1.5,233,13,0,0
2025-09-11 10:57:50.633444,J15,249,56,1.2,242,14,0,0
2025-09-11 10:57:50.633444,J4,218,60,1.2,206,15,0,0
2025-09-11 10:57:50.633444,J6,221,61,1.2,214,16,0,0
2025-09-11 10:57:50.633444,J1,200,52,1.0,192,17,0,0
2025-09-11 10:57:50.633444,J17,198,54,1.0,188,18,0,0
2025-09-11 10:57:50.633444,J10,165,39,0.8,155,19,0,0
2025-09-11 10:57:50.633444,J9,121,25,0.2,113,20,0,1
2025-09-11 11:57:50.633444,J1,389,87,2.5,378,1,0,0
2025-09-11 11:57:50.633444,J3,314,71,2.5,302,2,0,0
2025-09-11 11:57:50.633444,J17,349,104,2.2,339,3,1,0
2025-09-11 11:57:50.633444,J18,312,67,2.2,298,4,0,0
2025-09-11 11:57:50.633444,J13,260,60,2.0,250,5,0,0
2025-09-11 11:57:50.633444,J14,314,77,2.0,308,6,0,0
2025-09-11 11:57:50.633444,J16,272,62,2.0,269,7,0,0
2025-09-11 11:57:50.633444,J20,296,78,2.0,289,8,0,0
2025-09-11 11:57:50.633444,J5,272,69,2.0,262,9,0,0
2025-09-11 11:57:50.633444,J8,283,64,2.0,273,10,0,0
2025-09-11 11:57:50.633444,J9,307,74,2.0,299,11,0,0
2025-09-11 11:57:50.633444,J11,267,69,1.8,255,12,0,0
2025-09-11 11:57:50.633444,J19,254,62,1.8,242,13,0,0
2025-09-11 11:57:50.633444,J7,258,54,1.8,252,14,0,0
2025-09-11 11:57:50.633444,J15,244,56,1.5,230,15,0,0
2025-09-11 11:57:50.633444,J12,208,39,1.2,199,16,0,0
2025-09-11 11:57:50.633444,J2,182,55,1.0,176,17,0,0
2025-09-11 11:57:50.633444,J6,221,58,1.0,214,18,0,0
2025-09-11 11:57:50.633444,J4,172,51,0.8,162,19,0,0
2025-09-11 11:57:50.633444,J10,106,32,0.5,102,20,0,1
2025-09-11 12:57:50.633444,J9,195,50,1.2,188,1,0,0
2025-09-11 12:57:50.633444,J13,177,53,1.0,168,2,1,0
2025-09-11 12:57:50.633444,J16,173,45,1.0,167,3,0,0
2025-09-11 12:57:50.633444,J3,185,47,1.0,176,4,0,0
2025-09-11 12:57:50.633444,J4,185,43,1.0,177,5,0,0
2025-09-11 12:57:50.633444,J6,177,28,1.0,169,6,0,0
2025-09-11 12:57:50.633444,J8,144,33,1.0,138,7,0,0
2025-09-11 12:57:50.633444,J1,154,38,0.8,147,8,0,0
2025-09-11 12:57:50.633444,J10,174,46,0.8,169,9,0,0
2025-09-11 12:57:50.633444,J12,137,35,0.8,132,10,0,0
2025-09-11 12:57:50.633444,J17,155,46,0.8,144,11,0,0
2025-09-11 12:57:50.633444,J18,168,51,0.8,157,12,0,0
2025-09-11 12:57:50.633444,J19,151,38,0.8,144,13,0,0
2025-09-11 12:57:50.633444,J11,118,32,0.5,109,14,0,0
2025-09-11 12:57:50.633444,J15,112,27,0.5,108,15,0,0
2025-09-11 12:57:50.633444,J2,135,38,0.5,123,16,0,0
2025-09-11 12:57:50.633444,J20,143,48,0.5,138,17,0,0
2025-09-11 12:57:50.633444,J5,126,36,0.5,119,18,0,0
2025-09-11 12:57:50.633444,J7,106,33,0.5,101,19,0,0
2025-09-11 12:57:50.633444,J14,107,29,0.2,98,20,0,1
2025-09-11 13:57:50.633444,J18,230,60,1.2,223,1,1,0
2025-09-11 13:57:50.633444,J1,172,37,1.0,165,2,0,0
2025-09-11 13:57:50.633444,J15,185,51,1.0,182,3,0,0
2025-09-11 13:57:50.633444,J19,153,40,1.0,143,4,0,0
2025-09-11 13:57:50.633444,J20,166,36,1.0,153,5,0,0
2025-09-11 13:57:50.633444,J5,202,56,1.0,195,6,0,0
2025-09-11 13:57:50.633444,J9,161,32,1.0,158,7,0,0
2025-09-11 13:57:50.633444,J12,134,28,0.8,126,8,0,0
2025-09-11 13:57:50.633444,J17,126,26,0.8,119,9,0,0
2025-09-11 13:57:50.633444,J2,151,37,0.8,151,10,0,0
2025-09-11 13:57:50.633444,J3,152,39,0.8,144,11,0,0
2025-09-11 13:57:50.633444,J4,148,30,0.8,139,12,0,0
2025-09-11 13:57:50.633444,J6,121,27,0.8,112,13,0,0
2025-09-11 13:57:50.633444,J8,152,44,0.8,141,14,0,0
2025-09-11 13:57:50.633444,J13,160,41,0.5,156,15,0,0
2025-09-11 13:57:50.633444,J14,117,25,0.5,112,16,0,0
2025-09-11 13:57:50.633444,J16,119,27,0.5,115,17,0,0
2025-09-11 13:57:50.633444,J10,98,18,0.2,92,18,0,0
2025-09-11 13:57:50.633444,J11,98,25,0.2,89,19,0,0
2025-09-11 13:57:50.633444,J7,87,23,0.2,78,20,0,1
2025-09-11 14:57:50.633444,J1,230,64,1.5,224,1,1,0
2025-09-11 14:57:50.633444,J11,181,50,1.2,169,2,0,0
2025-09-11 14:57:50.633444,J4,215,50,1.2,208,3,0,0
2025-09-11 14:57:50.633444,J12,208,49,1.0,204,4,0,0
2025-09-11 14:57:50.633444,J3,179,52,1.0,174,5,0,0
2025-09-11 14:57:50.633444,J8,202,42,1.0,191,6,0,0
2025-09-11 14:57:50.633444,J9,168,27,1.0,161,7,0,0
2025-09-11 14:57:50.633444,J13,134,32,0.8,124,8,0,0
2025-09-11 14:57:50.633444,J14,151,41,0.8,142,9,0,0
2025-09-11 14:57:50.633444,J16,172,52,0.8,168,10,0,0
2025-09-11 14:57:50.633444,J19,175,23,0.8,163,11,0,0
2025-09-11 14:57:50.633444,J2,159,45,0.8,155,12,0,0
2025-09-11 14:57:50.633444,J20,137,41,0.8,131,13,0,0
2025-09-11 14:57:50.633444,J5,160,52,0.8,153,14,0,0
2025-09-11 14:57:50.633444,J6,160,33,0.8,149,15,0,0
2025-09-11 14:57:50.633444,J7,178,53,0.8,174,16,0,0
2025-09-11 14:57:50.633444,J10,95,26,0.5,86,17,0,0
2025-09-11 14:57:50.633444,J17,133,28,0.5,126,18,0,0
2025-09-11 14:57:50.633444,J15,135,22,0.2,132,19,0,0
2025-09-11 14:57:50.633444,J18,82,13,0.2,77,20,0,1
2025-09-11 15:57:50.633444,J18,204,51,1.2,197,1,1,0
2025-09-11 15:57:50.633444,J19,178,47,1.2,169,2,0,0
2025-09-11 15:57:50.633444,J1,181,28,1.0,176,3,0,0
2025-09-11 15:57:50.633444,J15,137,36,1.0,127,4,0,0
2025-09-11 15:57:50.633444,J6,170,37,1.0,164,5,0,0
2025-09-11 15:57:50.633444,J11,159,34,0.8,148,6,0,0
2025-09-11 15:57:50.633444,J17,140,36,0.8,132,7,0,0
2025-09-11 15:57:50.633444,J2,128,32,0.8,124,8,0,0
2025-09-11 15:57:50.633444,J3,171,31,0.8,164,9,0,0
2025-09-11 15:57:50.633444,J5,152,33,0.8,139,10,0,0
2025-09-11 15:57:50.633444,J7,143,31,0.8,141,11,0,0
2025-09-11 15:57:50.633444,J13,130,41,0.5,124,12,0,0
2025-09-11 15:57:50.633444,J8,142,42,0.5,138,13,0,0
2025-09-11 15:57:50.633444,J9,112,18,0.5,106,14,0,0
2025-09-11 15:57:50.633444,J10,103,15,0.2,97,15,0,0
2025-09-11 15:57:50.633444,J12,108,20,0.2,101,16,0,0
2025-09-11 15:57:50.633444,J14,96,20,0.2,82,17,0,0
2025-09-11 15:57:50.633444,J16,99,22,0.2,91,18,0,0
2025-09-11 15:57:50.633444,J20,120,23,0.2,112,19,0,0
2025-09-11 15:57:50.633444,J4,72,20,0.0,66,20,0,1
2025-09-11 16:57:50.633444,J4,242,60,1.8,237,1,1,0
2025-09-11 16:57:50.633444,J16,179,42,1.2,175,2,0,0
2025-09-11 16:57:50.633444,J1,148,40,1.0,140,3,0,0
2025-09-11 16:57:50.633444,J10,164,36,1.0,156,4,0,0
2025-09-11 16:57:50.633444,J15,150,41,1.0,141,5,0,0
2025-09-11 16:57:50.633444,J3,168,40,1.0,158,6,0,0
2025-09-11 16:57:50.633444,J6,166,30,1.0,161,7,0,0
2025-09-11 16:57:50.633444,J8,182,41,1.0,173,8,0,0
2025-09-11 16:57:50.633444,J9,157,30,1.0,150,9,0,0
2025-09-11 16:57:50.633444,J13,127,28,0.8,116,10,0,0
2025-09-11 16:57:50.633444,J14,178,47,0.8,171,11,0,0
2025-09-11 16:57:50.633444,J18,147,35,0.8,140,12,0,0
2025-09-11 16:57:50.633444,J19,141,29,0.8,130,13,0,0
2025-09-11 16:57:50.633444,J5,144,34,0.8,137,14,0,0
2025-09-11 16:57:50.633444,J12,120,24,0.5,113,15,0,0
2025-09-11 16:57:50.633444,J7,115,34,0.5,111,16,0,0
2025-09-11 16:57:50.633444,J11,105,31,0.2,99,17,0,0
2025-09-11 16:57:50.633444,J17,83,16,0.2,79,18,0,0
2025-09-11 16:57:50.633444,J20,97,22,0.2,91,19,0,0
2025-09-11 16:57:50.633444,J2,77,20,0.0,74,20,0,1
2025-09-11 17:57:50.633444,J19,435,117,3.0,428,1,1,0
2025-09-11 17:57:50.633444,J8,379,83,2.8,372,2,0,0
2025-09-11 17:57:50.633444,J3,380,94,2.5,372,3,0,0
2025-09-11 17:57:50.633444,J2,347,81,2.2,340,4,0,0
2025-09-11 17:57:50.633444,J7,319,75,2.2,309,5,0,0
2025-09-11 17:57:50.633444,J4,261,69,2.0,250,6,0,0
2025-09-11 17:57:50.633444,J14,271,78,1.8,259,7,0,0
2025-09-11 17:57:50.633444,J16,254,75,1.8,249,8,0,0
2025-09-11 17:57:50.633444,J1,244,57,1.5,236,9,0,0
2025-09-11 17:57:50.633444,J11,219,44,1.5,206,10,0,0
2025-09-11 17:57:50.633444,J15,280,84,1.5,271,11,0,0
2025-09-11 17:57:50.633444,J17,245,68,1.5,237,12,0,0
2025-09-11 17:57:50.633444,J18,245,56,1.5,238,13,0,0
2025-09-11 17:57:50.633444,J20,228,62,1.5,222,14,0,0
2025-09-11 17:57:50.633444,J5,258,69,1.5,251,15,0,0
2025-09-11 17:57:50.633444,J13,211,55,1.2,205,16,0,0
2025-09-11 17:57:50.633444,J6,214,61,1.2,208,17,0,0
2025-09-11 17:57:50.633444,J10,166,42,1.0,155,18,0,0
2025-09-11 17:57:50.633444,J9,191,55,1.0,185,19,0,0
2025-09-11 17:57:50.633444,J12,149,33,0.8,141,20,0,1
2025-09-11 18:57:50.633444,J8,383,112,2.8,376,1,1,0
2025-09-11 18:57:50.633444,J13,364,71,2.5,356,2,0,0
2025-09-11 18:57:50.633444,J14,346,108,2.5,334,3,0,0
2025-09-11 18:57:50.633444,J12,331,82,2.2,324,4,0,0
2025-09-11 18:57:50.633444,J7,354,107,2.2,341,5,0,0
2025-09-11 18:57:50.633444,J20,301,72,2.0,291,6,0,0
2025-09-11 18:57:50.633444,J4,272,62,2.0,257,7,0,0
2025-09-11 18:57:50.633444,J11,297,100,1.8,286,8,0,0
2025-09-11 18:57:50.633444,J15,247,41,1.8,237,9,0,0
2025-09-11 18:57:50.633444,J2,257,43,1.8,246,10,0,0
2025-09-11 18:57:50.633444,J5,254,62,1.8,248,11,0,0
2025-09-11 18:57:50.633444,J9,271,65,1.8,264,12,0,0
2025-09-11 18:57:50.633444,J19,241,57,1.5,234,13,0,0
2025-09-11 18:57:50.633444,J6,221,43,1.5,217,14,0,0
2025-09-11 18:57:50.633444,J3,200,57,1.2,197,15,0,0
2025-09-11 18:57:50.633444,J17,212,60,1.0,207,16,0,0
2025-09-11 18:57:50.633444,J18,215,63,1.0,211,17,0,0
2025-09-11 18:57:50.633444,J1,151,37,0.8,138,18,0,0
2025-09-11 18:57:50.633444,J16,160,45,0.8,148,19,0,0
2025-09-11 18:57:50.633444,J10,134,27,0.5,128,20,0,1
2025-09-11 19:57:50.633444,J4,424,88,3.2,418,1,0,0
2025-09-11 19:57:50.633444,J7,436,88,3.2,425,2,0,0
2025-09-11 19:57:50.633444,J15,419,129,3.0,410,3,1,0
2025-09-11 19:57:50.633444,J14,344,86,2.5,336,4,0,0
2025-09-11 19:57:50.633444,J18,357,70,2.5,349,5,0,0
2025-09-11 19:57:50.633444,J3,323,50,2.2,318,6,0,0
2025-09-11 19:57:50.633444,J8,331,63,2.2,327,7,0,0
2025-09-11 19:57:50.633444,J17,295,86,2.0,286,8,0,0
2025-09-11 19:57:50.633444,J1,277,73,1.8,272,9,0,0
2025-09-11 19:57:50.633444,J16,245,68,1.5,241,10,0,0
2025-09-11 19:57:50.633444,J2,265,58,1.5,257,11,0,0
