timestamp,junction_id,state,action_taken,reward,q_value,green_time_N,green_time_S,green_time_E,green_time_W,policy_version
2025-08-13 12:57:50.633444,J6,Clearing,Activate_Sync,-0.52,0.322,89,66,53,81,v4.2.1-stable
2025-08-13 12:57:50.633444,J7,Smooth,Extend_Green_S,6.27,0.579,53,27,84,37,v4.2.1-stable
2025-08-13 12:57:50.633444,J8,Congested,Extend_Green_S,3.66,0.41,26,43,46,30,v4.2.1-stable
2025-08-13 12:57:50.633444,J9,Smooth,Activate_Sync,-0.94,0.259,37,39,62,84,v4.2.1-stable
2025-08-13 12:57:50.633444,J10,Congested,Shorten_Red_E,6.75,0.352,27,33,30,46,v4.2.1-stable
2025-08-13 12:57:50.633444,J11,Clearing,Extend_Green_S,6.58,0.971,45,44,33,72,v4.2.1-stable
2025-08-13 12:57:50.633444,J12,Congested,Activate_Sync,-2.62,0.7,84,30,66,88,v4.2.1-stable
2025-08-13 12:57:50.633444,J13,Clearing,Shorten_Red_E,12.13,0.543,78,64,74,49,v4.2.1-stable
2025-08-13 12:57:50.633444,J14,Clearing,Activate_Sync,13.81,0.463,87,36,30,70,v4.2.1-stable
2025-08-13 12:57:50.633444,J15,Smooth,Extend_Green_S,1.34,0.097,60,68,66,80,v4.2.1-stable
2025-08-13 12:57:50.633444,J16,Congested,Activate_Sync,6.0,0.378,74,87,77,74,v4.2.1-stable
2025-08-13 12:57:50.633444,J17,Smooth,Activate_Sync,-2.09,0.204,37,26,60,57,v4.2.1-stable
2025-08-13 12:57:50.633444,J18,Congested,Extend_Green_N,13.86,0.896,69,58,83,48,v4.2.1-stable
2025-08-13 12:57:50.633444,J19,Congested,Extend_Green_S,1.35,0.337,43,50,47,82,v4.2.1-stable
2025-08-13 12:57:50.633444,J20,Clearing,Activate_Sync,4.2,0.166,20,27,60,61,v4.2.1-stable
2025-08-13 13:57:50.633444,J1,Congested,Shorten_Red_E,-1.54,0.147,43,37,65,52,v4.2.1-stable
2025-08-13 13:57:50.633444,J2,Congested,Extend_Green_N,8.99,0.199,24,48,26,60,v4.2.1-stable
2025-08-13 13:57:50.633444,J3,Congested,Extend_Green_N,-4.44,0.981,77,43,79,54,v4.2.1-stable
2025-08-13 13:57:50.633444,J4,Congested,Extend_Green_S,-2.16,0.859,81,56,25,57,v4.2.1-stable
2025-08-13 13:57:50.633444,J5,Smooth,Shorten_Red_E,2.12,0.44,76,39,76,23,v4.2.1-stable
2025-08-13 13:57:50.633444,J6,Congested,Extend_Green_S,5.98,0.012,36,44,55,88,v4.2.1-stable
2025-08-13 13:57:50.633444,J7,Clearing,Activate_Sync,7.42,0.964,48,86,37,57,v4.2.1-stable
2025-08-13 13:57:50.633444,J8,Clearing,Shorten_Red_E,14.08,0.489,82,89,72,64,v4.2.1-stable
2025-08-13 13:57:50.633444,J9,Smooth,Extend_Green_S,5.31,0.831,25,89,20,70,v4.2.1-stable
2025-08-13 13:57:50.633444,J10,Smooth,Shorten_Red_E,14.42,0.625,20,87,32,72,v4.2.1-stable
2025-08-13 13:57:50.633444,J11,Clearing,Extend_Green_S,-1.02,0.476,76,60,69,33,v4.2.1-stable
2025-08-13 13:57:50.633444,J12,Congested,Extend_Green_S,13.63,0.36,55,75,59,82,v4.2.1-stable
2025-08-13 13:57:50.633444,J13,Congested,Extend_Green_S,10.27,0.801,87,48,88,29,v4.2.1-stable
2025-08-13 13:57:50.633444,J14,Clearing,Activate_Sync,0.42,0.967,50,45,23,72,v4.2.1-stable
2025-08-13 13:57:50.633444,J15,Smooth,Activate_Sync,-0.38,0.438,52,67,69,49,v4.2.1-stable
2025-08-13 13:57:50.633444,J16,Clearing,Extend_Green_N,12.45,0.522,33,40,68,56,v4.2.1-stable
2025-08-13 13:57:50.633444,J17,Smooth,Extend_Green_N,6.23,0.695,70,39,33,77,v4.2.1-stable
2025-08-13 13:57:50.633444,J18,Smooth,Activate_Sync,-1.75,0.309,70,77,81,39,v4.2.1-stable
2025-08-13 13:57:50.633444,J19,Smooth,Extend_Green_N,12.79,0.08,79,68,36,37,v4.2.1-stable
2025-08-13 13:57:50.633444,J20,Clearing,Extend_Green_S,14.8,0.685,38,70,31,33,v4.2.1-stable
2025-08-13 14:57:50.633444,J1,Clearing,Extend_Green_N,5.43,0.551,30,50,63,81,v4.2.1-stable
2025-08-13 14:57:50.633444,J2,Smooth,Extend_Green_N,-4.1,0.404,65,61,36,87,v4.2.1-stable
2025-08-13 14:57:50.633444,J3,Smooth,Extend_Green_N,8.34,0.879,32,59,85,60,v4.2.1-stable
2025-08-13 14:57:50.633444,J4,Clearing,Shorten_Red_E,-0.47,0.853,82,89,77,82,v4.2.1-stable
2025-08-13 14:57:50.633444,J5,Smooth,Activate_Sync,13.74,0.092,44,44,45,65,v4.2.1-stable
2025-08-13 14:57:50.633444,J6,Smooth,Activate_Sync,-3.43,0.784,67,31,61,29,v4.2.1-stable
2025-08-13 14:57:50.633444,J7,Congested,Shorten_Red_E,-3.08,0.613,23,33,28,50,v4.2.1-stable
2025-08-13 14:57:50.633444,J8,Congested,Extend_Green_N,-4.24,0.213,48,49,76,43,v4.2.1-stable
2025-08-13 14:57:50.633444,J9,Congested,Shorten_Red_E,1.72,0.096,71,43,28,78,v4.2.1-stable
2025-08-13 14:57:50.633444,J10,Congested,Extend_Green_S,9.93,0.201,72,23,54,39,v4.2.1-stable
2025-08-13 14:57:50.633444,J11,Smooth,Shorten_Red_E,13.25,0.971,38,87,53,60,v4.2.1-stable
2025-08-13 14:57:50.633444,J12,Clearing,Activate_Sync,-4.77,0.607,88,21,53,87,v4.2.1-stable
2025-08-13 14:57:50.633444,J13,Clearing,Extend_Green_S,6.73,0.264,44,52,44,43,v4.2.1-stable
2025-08-13 14:57:50.633444,J14,Congested,Shorten_Red_E,4.66,0.981,36,64,29,62,v4.2.1-stable
2025-08-13 14:57:50.633444,J15,Smooth,Extend_Green_S,12.44,0.226,74,81,88,53,v4.2.1-stable
2025-08-13 14:57:50.633444,J16,Clearing,Shorten_Red_E,13.89,0.313,41,48,61,84,v4.2.1-stable
2025-08-13 14:57:50.633444,J17,Smooth,Shorten_Red_E,10.96,0.513,54,42,42,83,v4.2.1-stable
2025-08-13 14:57:50.633444,J18,Congested,Activate_Sync,3.3,0.763,53,59,48,47,v4.2.1-stable
2025-08-13 14:57:50.633444,J19,Smooth,Activate_Sync,-2.34,0.83,22,28,44,85,v4.2.1-stable
2025-08-13 14:57:50.633444,J20,Congested,Shorten_Red_E,9.77,0.133,24,81,34,84,v4.2.1-stable
2025-08-13 15:57:50.633444,J1,Congested,Extend_Green_N,7.62,0.533,67,85,26,81,v4.2.1-stable
2025-08-13 15:57:50.633444,J2,Clearing,Shorten_Red_E,8.64,0.893,32,49,22,52,v4.2.1-stable
2025-08-13 15:57:50.633444,J3,Clearing,Extend_Green_N,8.75,0.819,79,56,52,83,v4.2.1-stable
2025-08-13 15:57:50.633444,J4,Congested,Extend_Green_S,14.81,0.986,86,33,76,66,v4.2.1-stable
2025-08-13 15:57:50.633444,J5,Clearing,Extend_Green_S,10.48,0.745,78,39,26,66,v4.2.1-stable
2025-08-13 15:57:50.633444,J6,Congested,Extend_Green_N,2.3,0.368,72,70,67,40,v4.2.1-stable
2025-08-13 15:57:50.633444,J7,Clearing,Extend_Green_N,6.61,0.673,67,27,43,80,v4.2.1-stable
2025-08-13 15:57:50.633444,J8,Congested,Extend_Green_N,12.99,0.724,83,72,67,60,v4.2.1-stable
2025-08-13 15:57:50.633444,J9,Smooth,Activate_Sync,1.09,0.206,82,51,58,79,v4.2.1-stable
2025-08-13 15:57:50.633444,J10,Clearing,Shorten_Red_E,2.29,0.551,58,72,54,23,v4.2.1-stable
2025-08-13 15:57:50.633444,J11,Congested,Extend_Green_N,0.39,0.404,84,69,80,82,v4.2.1-stable
2025-08-13 15:57:50.633444,J12,Congested,Extend_Green_S,8.41,0.602,77,72,52,44,v4.2.1-stable
2025-08-13 15:57:50.633444,J13,Congested,Extend_Green_S,12.19,0.108,60,78,51,35,v4.2.1-stable
2025-08-13 15:57:50.633444,J14,Congested,Shorten_Red_E,-4.46,0.85,88,24,32,71,v4.2.1-stable
2025-08-13 15:57:50.633444,J15,Clearing,Extend_Green_N,8.22,0.6,56,48,58,65,v4.2.1-stable
2025-08-13 15:57:50.633444,J16,Congested,Activate_Sync,5.88,0.202,36,68,69,55,v4.2.1-stable
2025-08-13 15:57:50.633444,J17,Smooth,Activate_Sync,-2.49,0.545,55,32,53,24,v4.2.1-stable
2025-08-13 15:57:50.633444,J18,Congested,Extend_Green_S,0.44,0.069,51,35,23,78,v4.2.1-stable
2025-08-13 15:57:50.633444,J19,Congested,Extend_Green_S,-0.03,0.586,88,44,38,52,v4.2.1-stable
2025-08-13 15:57:50.633444,J20,Clearing,Activate_Sync,6.67,0.846,87,33,30,82,v4.2.1-stable
2025-08-13 16:57:50.633444,J1,Smooth,Activate_Sync,-2.88,0.581,83,42,48,40,v4.2.1-stable
2025-08-13 16:57:50.633444,J2,Congested,Shorten_Red_E,14.36,0.488,37,77,62,74,v4.2.1-stable
2025-08-13 16:57:50.633444,J3,Clearing,Activate_Sync,9.2,0.499,74,26,79,81,v4.2.1-stable
2025-08-13 16:57:50.633444,J4,Congested,Extend_Green_N,6.67,0.566,54,47,74,21,v4.2.1-stable
2025-08-13 16:57:50.633444,J5,Smooth,Shorten_Red_E,4.63,0.243,28,20,71,67,v4.2.1-stable
2025-08-13 16:57:50.633444,J6,Clearing,Activate_Sync,-4.08,0.409,66,64,33,23,v4.2.1-stable
2025-08-13 16:57:50.633444,J7,Clearing,Extend_Green_N,7.25,0.185,21,57,80,88,v4.2.1-stable
2025-08-13 16:57:50.633444,J8,Clearing,Activate_Sync,1.14,0.319,38,59,45,39,v4.2.1-stable
2025-08-13 16:57:50.633444,J9,Congested,Shorten_Red_E,14.84,0.677,26,63,71,32,v4.2.1-stable
2025-08-13 16:57:50.633444,J10,Congested,Extend_Green_S,9.06,0.078,85,84,21,25,v4.2.1-stable
2025-08-13 16:57:50.633444,J11,Congested,Activate_Sync,9.7,0.077,20,41,58,57,v4.2.1-stable
2025-08-13 16:57:50.633444,J12,Smooth,Shorten_Red_E,0.23,0.027,72,30,77,44,v4.2.1-stable
2025-08-13 16:57:50.633444,J13,Congested,Activate_Sync,-3.71,0.677,21,76,26,33,v4.2.1-stable
2025-08-13 16:57:50.633444,J14,Smooth,Activate_Sync,11.64,0.471,86,31,36,35,v4.2.1-stable
2025-08-13 16:57:50.633444,J15,Smooth,Shorten_Red_E,5.29,0.943,31,88,83,56,v4.2.1-stable
2025-08-13 16:57:50.633444,J16,Clearing,Extend_Green_S,7.4,0.072,56,78,43,47,v4.2.1-stable
2025-08-13 16:57:50.633444,J17,Smooth,Extend_Green_S,4.26,0.11,44,78,71,73,v4.2.1-stable
2025-08-13 16:57:50.633444,J18,Clearing,Activate_Sync,0.23,0.321,41,29,60,52,v4.2.1-stable
2025-08-13 16:57:50.633444,J19,Clearing,Activate_Sync,-4.04,0.301,39,85,74,26,v4.2.1-stable
2025-08-13 16:57:50.633444,J20,Congested,Shorten_Red_E,6.6,0.539,26,48,58,52,v4.2.1-stable
2025-08-13 17:57:50.633444,J1,Clearing,Extend_Green_N,13.82,0.435,65,77,73,63,v4.2.1-stable
2025-08-13 17:57:50.633444,J2,Congested,Extend_Green_S,4.08,0.94,67,64,50,32,v4.2.1-stable
2025-08-13 17:57:50.633444,J3,Clearing,Shorten_Red_E,-3.99,0.481,76,59,25,46,v4.2.1-stable
2025-08-13 17:57:50.633444,J4,Smooth,Extend_Green_N,12.71,0.52,54,65,29,46,v4.2.1-stable
2025-08-13 17:57:50.633444,J5,Congested,Activate_Sync,8.62,0.463,85,47,54,33,v4.2.1-stable
2025-08-13 17:57:50.633444,J6,Congested,Shorten_Red_E,-4.16,0.252,60,32,36,81,v4.2.1-stable
2025-08-13 17:57:50.633444,J7,Clearing,Extend_Green_N,9.64,0.67,60,39,76,84,v4.2.1-stable
2025-08-13 17:57:50.633444,J8,Smooth,Shorten_Red_E,14.59,0.081,84,82,60,68,v4.2.1-stable
2025-08-13 17:57:50.633444,J9,Smooth,Shorten_Red_E,12.46,0.165,27,59,70,30,v4.2.1-stable
2025-08-13 17:57:50.633444,J10,Clearing,Extend_Green_N,6.16,0.402,74,66,42,43,v4.2.1-stable
2025-08-13 17:57:50.633444,J11,Smooth,Activate_Sync,9.44,0.752,38,88,85,72,v4.2.1-stable
2025-08-13 17:57:50.633444,J12,Clearing,Extend_Green_N,-4.34,0.526,76,31,82,72,v4.2.1-stable
2025-08-13 17:57:50.633444,J13,Clearing,Extend_Green_S,11.38,0.04,56,46,43,24,v4.2.1-stable
2025-08-13 17:57:50.633444,J14,Clearing,Activate_Sync,-3.8,0.082,29,43,24,29,v4.2.1-stable
2025-08-13 17:57:50.633444,J15,Congested,Shorten_Red_E,10.46,0.023,66,83,34,38,v4.2.1-stable
2025-08-13 17:57:50.633444,J16,Smooth,Activate_Sync,14.93,0.486,27,54,56,35,v4.2.1-stable
2025-08-13 17:57:50.633444,J17,Clearing,Extend_Green_N,-3.78,0.241,35,65,72,83,v4.2.1-stable
2025-08-13 17:57:50.633444,J18,Smooth,Activate_Sync,6.13,0.226,37,54,61,40,v4.2.1-stable
2025-08-13 17:57:50.633444,J19,Smooth,Extend_Green_N,9.06,0.478,84,80,81,74,v4.2.1-stable
2025-08-13 17:57:50.633444,J20,Congested,Activate_Sync,-1.41,0.929,30,62,42,41,v4.2.1-stable
2025-08-13 18:57:50.633444,J1,Smooth,Activate_Sync,11.37,0.195,49,44,55,85,v4.2.1-stable
2025-08-13 18:57:50.633444,J2,Smooth,Activate_Sync,0.07,0.043,77,71,43,24,v4.2.1-stable
2025-08-13 18:57:50.633444,J3,Congested,Shorten_Red_E,12.31,0.579,71,85,71,20,v4.2.1-stable
2025-08-13 18:57:50.633444,J4,Smooth,Extend_Green_S,4.5,0.801,74,44,59,35,v4.2.1-stable
2025-08-13 18:57:50.633444,J5,Clearing,Activate_Sync,5.14,0.029,57,55,35,38,v4.2.1-stable
2025-08-13 18:57:50.633444,J6,Smooth,Activate_Sync,10.15,0.159,64,88,28,61,v4.2.1-stable
2025-08-13 18:57:50.633444,J7,Congested,Extend_Green_N,-3.98,0.843,56,34,39,49,v4.2.1-stable
2025-08-13 18:57:50.633444,J8,Congested,Shorten_Red_E,6.82,0.705,59,60,47,21,v4.2.1-stable
2025-08-13 18:57:50.633444,J9,Congested,Activate_Sync,13.02,0.578,20,81,48,50,v4.2.1-stable
2025-08-13 18:57:50.633444,J10,Congested,Extend_Green_N,4.05,0.385,86,57,33,55,v4.2.1-stable
2025-08-13 18:57:50.633444,J11,Clearing,Activate_Sync,-2.21,0.38,35,40,53,45,v4.2.1-stable
2025-08-13 18:57:50.633444,J12,Congested,Extend_Green_N,8.88,0.466,87,79,74,89,v4.2.1-stable
2025-08-13 18:57:50.633444,J13,Congested,Activate_Sync,10.72,0.715,50,63,50,83,v4.2.1-stable
2025-08-13 18:57:50.633444,J14,Smooth,Extend_Green_S,4.16,0.364,68,78,51,60,v4.2.1-stable
2025-08-13 18:57:50.633444,J15,Congested,Extend_Green_S,8.27,0.264,71,46,83,31,v4.2.1-stable
2025-08-13 18:57:50.633444,J16,Congested,Extend_Green_S,13.16,0.808,26,40,23,88,v4.2.1-stable
2025-08-13 18:57:50.633444,J17,Congested,Shorten_Red_E,4.4,0.033,82,63,67,43,v4.2.1-stable
2025-08-13 18:57:50.633444,J18,Smooth,Activate_Sync,13.07,0.537,25,36,28,24,v4.2.1-stable
2025-08-13 18:57:50.633444,J19,Congested,Extend_Green_S,11.97,0.835,63,67,58,72,v4.2.1-stable
2025-08-13 18:57:50.633444,J20,Congested,Extend_Green_N,4.99,0.2,46,84,88,50,v4.2.1-stable
2025-08-13 19:57:50.633444,J1,Smooth,Extend_Green_S,5.27,0.096,34,40,31,87,v4.2.1-stable
2025-08-13 19:57:50.633444,J2,Congested,Extend_Green_S,3.89,0.479,79,77,23,56,v4.2.1-stable
2025-08-13 19:57:50.633444,J3,Congested,Activate_Sync,10.99,0.556,33,78,30,37,v4.2.1-stable
2025-08-13 19:57:50.633444,J4,Smooth,Activate_Sync,-4.21,0.64,24,62,76,39,v4.2.1-stable
2025-08-13 19:57:50.633444,J5,Smooth,Extend_Green_S,4.29,0.484,32,29,22,81,v4.2.1-stable
2025-08-13 19:57:50.633444,J6,Smooth,Activate_Sync,-0.08,0.93,87,70,78,59,v4.2.1-stable
2025-08-13 19:57:50.633444,J7,Clearing,Shorten_Red_E,1.66,0.428,36,89,24,69,v4.2.1-stable
2025-08-13 19:57:50.633444,J8,Clearing,Activate_Sync,-4.21,0.188,41,82,26,41,v4.2.1-stable
2025-08-13 19:57:50.633444,J9,Congested,Activate_Sync,-4.08,0.202,45,75,88,43,v4.2.1-stable
2025-08-13 19:57:50.633444,J10,Smooth,Extend_Green_S,1.12,0.309,76,26,47,47,v4.2.1-stable
2025-08-13 19:57:50.633444,J11,Clearing,Extend_Green_N,4.09,0.546,81,30,22,20,v4.2.1-stable
2025-08-13 19:57:50.633444,J12,Smooth,Shorten_Red_E,2.57,0.144,47,81,80,85,v4.2.1-stable
2025-08-13 19:57:50.633444,J13,Smooth,Activate_Sync,6.39,0.101,68,33,65,75,v4.2.1-stable
2025-08-13 19:57:50.633444,J14,Clearing,Extend_Green_N,6.83,0.783,61,77,32,58,v4.2.1-stable
2025-08-13 19:57:50.633444,J15,Smooth,Extend_Green_S,5.35,0.636,68,57,81,78,v4.2.1-stable
2025-08-13 19:57:50.633444,J16,Smooth,Extend_Green_N,14.04,0.873,55,72,61,21,v4.2.1-stable
2025-08-13 19:57:50.633444,J17,Clearing,Extend_Green_N,-0.78,0.295,45,41,76,80,v4.2.1-stable
2025-08-13 19:57:50.633444,J18,Clearing,Activate_Sync,10.72,0.708,25,80,32,24,v4.2.1-stable
2025-08-13 19:57:50.633444,J19,Smooth,Extend_Green_N,14.26,0.861,64,80,38,26,v4.2.1-stable
2025-08-13 19:57:50.633444,J20,Congested,Extend_Green_N,1.66,0.399,52,89,35,50,v4.2.1-stable
2025-08-13 20:57:50.633444,J1,Clearing,Shorten_Red_E,6.85,0.257,63,87,88,83,v4.2.1-stable
2025-08-13 20:57:50.633444,J2,Clearing,Extend_Green_N,11.55,0.603,45,69,45,56,v4.2.1-stable
2025-08-13 20:57:50.633444,J3,Smooth,Shorten_Red_E,-3.79,0.019,21,36,26,71,v4.2.1-stable
2025-08-13 20:57:50.633444,J4,Clearing,Extend_Green_S,-0.35,0.574,87,72,28,78,v4.2.1-stable
2025-08-13 20:57:50.633444,J5,Smooth,Extend_Green_S,8.34,0.201,48,47,87,84,v4.2.1-stable
2025-08-13 20:57:50.633444,J6,Congested,Shorten_Red_E,1.91,0.507,38,85,49,63,v4.2.1-stable
2025-08-13 20:57:50.633444,J7,Smooth,Activate_Sync,2.2,0.064,39,62,74,59,v4.2.1-stable
2025-08-13 20:57:50.633444,J8,Clearing,Shorten_Red_E,14.79,0.199,77,50,42,54,v4.2.1-stable
2025-08-13 20:57:50.633444,J9,Smooth,Activate_Sync,9.39,0.308,60,41,33,36,v4.2.1-stable
2025-08-13 20:57:50.633444,J10,Congested,Extend_Green_N,3.19,0.564,39,76,77,88,v4.2.1-stable
2025-08-13 20:57:50.633444,J11,Smooth,Shorten_Red_E,12.99,0.448,23,61,62,24,v4.2.1-stable
2025-08-13 20:57:50.633444,J12,Congested,Extend_Green_S,2.14,0.189,74,86,42,48,v4.2.1-stable
2025-08-13 20:57:50.633444,J13,Smooth,Activate_Sync,-2.07,0.514,64,39,25,71,v4.2.1-stable
2025-08-13 20:57:50.633444,J14,Clearing,Extend_Green_S,-4.26,0.696,83,79,64,41,v4.2.1-stable
2025-08-13 20:57:50.633444,J15,Clearing,Shorten_Red_E,12.98,0.743,86,41,32,45,v4.2.1-stable
2025-08-13 20:57:50.633444,J16,Congested,Activate_Sync,7.93,0.93,71,52,88,49,v4.2.1-stable
2025-08-13 20:57:50.633444,J17,Clearing,Extend_Green_S,-0.5,0.395,60,67,43,88,v4.2.1-stable
2025-08-13 20:57:50.633444,J18,Congested,Extend_Green_S,-2.31,0.852,84,84,26,81,v4.2.1-stable
2025-08-13 20:57:50.633444,J19,Smooth,Extend_Green_N,-3.72,0.189,87,52,21,47,v4.2.1-stable
2025-08-13 20:57:50.633444,J20,Smooth,Extend_Green_N,-2.79,0.292,86,46,60,63,v4.2.1-stable
2025-08-13 21:57:50.633444,J1,Congested,Extend_Green_N,10.58,0.182,43,37,72,27,v4.2.1-stable
2025-08-13 21:57:50.633444,J2,Clearing,Activate_Sync,-0.97,0.136,37,50,84,81,v4.2.1-stable
2025-08-13 21:57:50.633444,J3,Clearing,Activate_Sync,3.03,0.774,21,59,25,79,v4.2.1-stable
2025-08-13 21:57:50.633444,J4,Congested,Extend_Green_N,3.04,0.427,20,26,74,49,v4.2.1-stable
2025-08-13 21:57:50.633444,J5,Congested,Shorten_Red_E,3.6,0.432,73,49,48,62,v4.2.1-stable
2025-08-13 21:57:50.633444,J6,Clearing,Shorten_Red_E,13.88,0.058,78,56,60,33,v4.2.1-stable
2025-08-13 21:57:50.633444,J7,Clearing,Shorten_Red_E,-2.08,0.186,38,29,26,78,v4.2.1-stable
2025-08-13 21:57:50.633444,J8,Smooth,Extend_Green_N,-4.01,0.164,43,68,53,68,v4.2.1-stable
2025-08-13 21:57:50.633444,J9,Congested,Extend_Green_S,-1.17,0.576,49,66,71,58,v4.2.1-stable
2025-08-13 21:57:50.633444,J10,Smooth,Extend_Green_S,-1.02,0.592,53,61,36,62,v4.2.1-stable
2025-08-13 21:57:50.633444,J11,Congested,Extend_Green_N,1.8,0.241,61,36,61,36,v4.2.1-stable
2025-08-13 21:57:50.633444,J12,Clearing,Shorten_Red_E,11.5,0.059,55,49,79,42,v4.2.1-stable
2025-08-13 21:57:50.633444,J13,Smooth,Extend_Green_S,7.69,0.668,84,52,63,51,v4.2.1-stable
2025-08-13 21:57:50.633444,J14,Clearing,Extend_Green_S,12.31,0.17,33,25,60,75,v4.2.1-stable
2025-08-13 21:57:50.633444,J15,Congested,Activate_Sync,-3.28,0.036,86,81,20,25,v4.2.1-stable
2025-08-13 21:57:50.633444,J16,Smooth,Extend_Green_S,3.23,0.287,33,33,64,24,v4.2.1-stable
2025-08-13 21:57:50.633444,J17,Congested,Shorten_Red_E,7.95,0.123,60,68,52,71,v4.2.1-stable
2025-08-13 21:57:50.633444,J18,Smooth,Extend_Green_S,10.73,0.481,87,64,49,31,v4.2.1-stable
2025-08-13 21:57:50.633444,J19,Smooth,Extend_Green_S,13.3,0.522,34,33,26,54,v4.2.1-stable
2025-08-13 21:57:50.633444,J20,Smooth,Activate_Sync,11.57,0.679,68,84,55,79,v4.2.1-stable
2025-08-13 22:57:50.633444,J1,Smooth,Extend_Green_S,13.59,0.684,28,27,38,64,v4.2.1-stable
2025-08-13 22:57:50.633444,J2,Smooth,Shorten_Red_E,2.19,0.14,80,38,30,22,v4.2.1-stable
2025-08-13 22:57:50.633444,J3,Clearing,Activate_Sync,3.84,0.073,34,37,71,84,v4.2.1-stable
2025-08-13 22:57:50.633444,J4,Smooth,Extend_Green_N,-0.5,0.083,64,49,28,58,v4.2.1-stable
2025-08-13 22:57:50.633444,J5,Clearing,Activate_Sync,5.29,0.05,36,84,33,56,v4.2.1-stable
2025-08-13 22:57:50.633444,J6,Clearing,Extend_Green_S,5.25,0.901,25,59,59,80,v4.2.1-stable
2025-08-13 22:57:50.633444,J7,Smooth,Extend_Green_S,1.22,0.808,24,41,22,68,v4.2.1-stable
2025-08-13 22:57:50.633444,J8,Smooth,Extend_Green_N,14.17,0.46,70,35,21,67,v4.2.1-stable
2025-08-13 22:57:50.633444,J9,Clearing,Shorten_Red_E,2.27,0.924,31,33,52,71,v4.2.1-stable
2025-08-13 22:57:50.633444,J10,Clearing,Extend_Green_S,6.58,0.637,54,58,65,37,v4.2.1-stable
2025-08-13 22:57:50.633444,J11,Clearing,Activate_Sync,-1.57,0.825,87,89,86,65,v4.2.1-stable
2025-08-13 22:57:50.633444,J12,Clearing,Extend_Green_S,10.43,0.821,52,57,61,66,v4.2.1-stable
2025-08-13 22:57:50.633444,J13,Smooth,Shorten_Red_E,3.89,0.677,59,65,35,78,v4.2.1-stable
2025-08-13 22:57:50.633444,J14,Congested,Shorten_Red_E,6.71,0.524,53,34,22,46,v4.2.1-stable
2025-08-13 22:57:50.633444,J15,Clearing,Extend_Green_S,8.96,0.198,56,49,77,26,v4.2.1-stable
2025-08-13 22:57:50.633444,J16,Smooth,Extend_Green_N,4.5,0.728,61,50,30,87,v4.2.1-stable
2025-08-13 22:57:50.633444,J17,Smooth,Extend_Green_S,12.09,0.627,42,83,54,50,v4.2.1-stable
2025-08-13 22:57:50.633444,J18,Congested,Activate_Sync,-1.08,0.163,87,67,44,68,v4.2.1-stable
2025-08-13 22:57:50.633444,J19,Clearing,Extend_Green_N,12.13,0.019,40,81,30,46,v4.2.1-stable
2025-08-13 22:57:50.633444,J20,Congested,Extend_Green_N,-1.52,0.842,49,55,49,34,v4.2.1-stable
2025-08-13 23:57:50.633444,J1,Congested,Activate_Sync,8.1,0.636,65,52,34,63,v4.2.1-stable
2025-08-13 23:57:50.633444,J2,Clearing,Extend_Green_S,4.11,0.66,50,52,28,88,v4.2.1-stable
2025-08-13 23:57:50.633444,J3,Congested,Extend_Green_N,12.0,0.149,50,81,83,76,v4.2.1-stable
2025-08-13 23:57:50.633444,J4,Smooth,Shorten_Red_E,14.72,0.065,64,85,37,84,v4.2.1-stable
2025-08-13 23:57:50.633444,J5,Clearing,Shorten_Red_E,-2.58,0.915,50,66,41,36,v4.2.1-stable
2025-08-13 23:57:50.633444,J6,Congested,Extend_Green_S,0.36,0.163,39,75,81,31,v4.2.1-stable
2025-08-13 23:57:50.633444,J7,Smooth,Activate_Sync,-1.33,0.551,46,78,44,38,v4.2.1-stable
2025-08-13 23:57:50.633444,J8,Smooth,Shorten_Red_E,12.82,0.404,52,74,56,30,v4.2.1-stable
2025-08-13 23:57:50.633444,J9,Clearing,Extend_Green_S,14.99,0.069,57,64,27,23,v4.2.1-stable
2025-08-13 23:57:50.633444,J10,Clearing,Extend_Green_S,-3.88,0.392,58,88,73,26,v4.2.1-stable
2025-08-13 23:57:50.633444,J11,Congested,Activate_Sync,2.69,0.243,57,71,47,58,v4.2.1-stable
2025-08-13 23:57:50.633444,J12,Congested,Extend_Green_N,11.57,0.196,47,44,22,74,v4.2.1-stable
2025-08-13 23:57:50.633444,J13,Congested,Shorten_Red_E,12.9,0.943,67,60,28,20,v4.2.1-stable
2025-08-13 23:57:50.633444,J14,Congested,Shorten_Red_E,-0.52,0.188,28,31,46,29,v4.2.1-stable
2025-08-13 23:57:50.633444,J15,Congested,Extend_Green_N,8.96,0.193,68,24,88,77,v4.2.1-stable
2025-08-13 23:57:50.633444,J16,Clearing,Extend_Green_N,8.92,0.168,74,34,38,28,v4.2.1-stable
2025-08-13 23:57:50.633444,J17,Congested,Activate_Sync,5.37,0.555,44,30,32,51,v4.2.1-stable
2025-08-13 23:57:50.633444,J18,Smooth,Extend_Green_S,3.57,0.368,35,76,32,69,v4.2.1-stable
2025-08-13 23:57:50.633444,J19,Congested,Extend_Green_N,14.56,0.703,56,46,32,70,v4.2.1-stable
2025-08-13 23:57:50.633444,J20,Smooth,Extend_Green_N,10.86,0.153,70,86,47,32,v4.2.1-stable
2025-08-14 00:57:50.633444,J1,Clearing,Extend_Green_S,5.13,0.17,59,73,35,85,v4.2.1-stable
2025-08-14 00:57:50.633444,J2,Smooth,Shorten_Red_E,-2.37,0.948,28,49,83,89,v4.2.1-stable
