timestamp,route_id,bus_count,bus_delay,bus_avg_speed,bus_stop_density,bus_priority_flag,auto_density,auto_avg_wait,auto_demand_supply_ratio,auto_fare_dynamic
2025-09-12 14:57:50.633444,Route-4,12,36,29,3.1101065738513465,0,22,6,2.32,165
2025-09-12 14:57:50.633444,Route-5,14,21,10,3.004961038293462,0,21,12,1.02,219
2025-09-12 15:57:50.633444,Route-1,7,20,37,2.520703938562039,0,27,14,1.98,227
2025-09-12 15:57:50.633444,Route-2,6,32,10,2.9852736277343377,0,24,19,1.96,214
2025-09-12 15:57:50.633444,Route-3,1,32,25,1.8080567181380363,0,31,14,0.84,209
2025-09-12 15:57:50.633444,Route-4,13,21,16,1.5028311152015235,0,16,7,2.49,79
2025-09-12 15:57:50.633444,Route-5,14,24,39,1.3188169784332806,0,36,5,2.35,54
2025-09-12 16:57:50.633444,Route-1,13,11,36,3.4108942533765445,0,52,12,2.12,192
2025-09-12 16:57:50.633444,Route-2,8,35,32,2.618442328210958,0,77,15,0.67,161
2025-09-12 16:57:50.633444,Route-3,3,22,37,1.8712800316734652,0,45,13,1.25,179
2025-09-12 16:57:50.633444,Route-4,1,18,14,2.3208924715044343,0,25,7,1.2,216
2025-09-12 16:57:50.633444,Route-5,1,44,37,1.271206959454683,1,83,7,1.56,243
2025-09-12 17:57:50.633444,Route-1,8,35,20,1.4042827188586642,0,55,14,1.18,67
2025-09-12 17:57:50.633444,Route-2,12,3,36,3.2080619541245845,0,74,8,2.24,236
2025-09-12 17:57:50.633444,Route-3,1,38,32,1.8989350591207907,0,90,5,0.82,211
2025-09-12 17:57:50.633444,Route-4,5,28,28,1.6350824120398264,0,78,4,2.39,208
2025-09-12 17:57:50.633444,Route-5,10,10,32,1.9323088122084426,0,90,13,2.34,76
2025-09-12 18:57:50.633444,Route-1,5,44,17,1.457583107556476,0,48,19,0.65,244
2025-09-12 18:57:50.633444,Route-2,4,11,21,3.4982070754438332,0,91,17,0.63,236
2025-09-12 18:57:50.633444,Route-3,1,21,15,3.150018430152083,0,13,4,2.37,165
2025-09-12 18:57:50.633444,Route-4,12,18,19,2.462459381829488,0,69,18,2.18,80
2025-09-12 18:57:50.633444,Route-5,4,7,30,2.2681780510780256,0,16,14,0.75,244
2025-09-12 19:57:50.633444,Route-1,5,42,13,2.9954259013669056,0,19,4,0.97,99
2025-09-12 19:57:50.633444,Route-2,5,36,24,2.0091456313319753,0,52,19,2.35,90
2025-09-12 19:57:50.633444,Route-3,0,20,39,3.166864664277112,0,22,15,1.74,107
2025-09-12 19:57:50.633444,Route-4,6,34,38,3.266588315498222,1,42,18,1.49,105
2025-09-12 19:57:50.633444,Route-5,10,36,24,3.1001549661443164,0,79,17,1.6,105
2025-09-12 20:57:50.633444,Route-1,0,12,27,3.407321221411067,0,62,10,1.78,224
2025-09-12 20:57:50.633444,Route-2,11,10,15,2.3162331277453596,0,15,4,0.67,139
2025-09-12 20:57:50.633444,Route-3,11,14,34,2.193413845261112,0,80,5,1.95,82
2025-09-12 20:57:50.633444,Route-4,13,37,35,2.1326255032601917,0,35,7,1.63,201
2025-09-12 20:57:50.633444,Route-5,10,0,10,3.326688421216206,1,55,17,2.24,214
2025-09-12 21:57:50.633444,Route-1,14,40,15,2.4841153273516383,0,84,11,1.91,114
2025-09-12 21:57:50.633444,Route-2,9,36,17,2.558273331476746,1,80,14,1.91,212
2025-09-12 21:57:50.633444,Route-3,0,13,24,2.501758810965095,0,41,17,1.89,178
2025-09-12 21:57:50.633444,Route-4,10,43,27,3.2955874560039575,0,99,3,1.53,98
2025-09-12 21:57:50.633444,Route-5,14,37,17,1.7276125787711347,0,26,10,2.04,196
2025-09-12 22:57:50.633444,Route-1,6,36,30,1.2359251391221349,0,19,10,2.37,241
2025-09-12 22:57:50.633444,Route-2,7,9,36,2.1747059298448024,0,52,10,0.99,170
2025-09-12 22:57:50.633444,Route-3,10,22,36,1.280362499579399,0,29,10,1.19,173
2025-09-12 22:57:50.633444,Route-4,14,39,21,2.321282300297714,0,78,5,1.8,152
2025-09-12 22:57:50.633444,Route-5,11,24,15,1.4467399700522305,0,34,14,0.69,138
2025-09-12 23:57:50.633444,Route-1,2,10,12,1.263195784258291,0,70,8,1.27,155
2025-09-12 23:57:50.633444,Route-2,7,8,29,2.993740347785045,0,55,11,1.05,217
2025-09-12 23:57:50.633444,Route-3,11,40,27,2.3416991229476976,0,53,10,1.71,192
2025-09-12 23:57:50.633444,Route-4,9,15,17,3.422523014103384,0,46,6,1.3,87
2025-09-12 23:57:50.633444,Route-5,11,27,24,3.1550590893835557,0,98,3,0.6,113
2025-09-13 00:57:50.633444,Route-1,4,13,28,2.2144131181837627,0,89,19,0.51,55
2025-09-13 00:57:50.633444,Route-2,13,39,23,2.3993651365772974,0,30,11,1.13,248
2025-09-13 00:57:50.633444,Route-3,14,15,32,1.8017086255982144,1,36,15,1.47,136
2025-09-13 00:57:50.633444,Route-4,14,14,35,2.43590740434356,0,66,19,1.06,50
2025-09-13 00:57:50.633444,Route-5,2,17,21,2.6052477490716948,0,89,18,1.22,171
2025-09-13 01:57:50.633444,Route-1,8,16,17,1.8221884563379218,0,98,9,2.03,222
2025-09-13 01:57:50.633444,Route-2,14,11,36,1.5515370061327058,0,57,18,1.12,180
2025-09-13 01:57:50.633444,Route-3,11,19,27,1.3651441795564216,0,19,13,2.1,68
2025-09-13 01:57:50.633444,Route-4,10,1,12,1.9648404898603786,0,28,7,1.47,104
2025-09-13 01:57:50.633444,Route-5,8,6,18,2.983842744118192,0,33,2,1.11,181
2025-09-13 02:57:50.633444,Route-1,8,22,10,3.433525561378868,0,67,17,2.27,243
2025-09-13 02:57:50.633444,Route-2,9,24,37,1.9327760677207815,0,70,14,1.74,201
2025-09-13 02:57:50.633444,Route-3,1,23,39,2.01833185635374,0,83,10,0.72,185
2025-09-13 02:57:50.633444,Route-4,4,40,22,3.1275026500300767,0,32,14,0.94,208
2025-09-13 02:57:50.633444,Route-5,9,2,26,1.2432812080960076,0,75,8,1.39,245
2025-09-13 03:57:50.633444,Route-1,1,11,25,3.4546917310518914,0,50,4,1.05,136
2025-09-13 03:57:50.633444,Route-2,12,36,10,1.3344112996853261,0,54,17,1.82,66
2025-09-13 03:57:50.633444,Route-3,2,25,29,2.3704064591909733,0,64,15,0.58,190
2025-09-13 03:57:50.633444,Route-4,10,36,12,2.148568668739663,0,25,13,1.41,117
2025-09-13 03:57:50.633444,Route-5,0,38,30,2.9273820588334165,1,85,15,1.86,71
2025-09-13 04:57:50.633444,Route-1,9,19,15,2.9163340343787096,0,43,6,2.34,202
2025-09-13 04:57:50.633444,Route-2,14,5,19,3.35050605403402,0,62,19,1.35,107
2025-09-13 04:57:50.633444,Route-3,0,11,27,1.784725966411917,0,27,18,2.42,99
2025-09-13 04:57:50.633444,Route-4,1,29,20,1.901949889755958,0,65,4,2.06,196
2025-09-13 04:57:50.633444,Route-5,8,24,25,3.18401459079512,0,23,7,0.65,108
2025-09-13 05:57:50.633444,Route-1,4,5,15,2.341058402641928,0,92,16,2.4,118
2025-09-13 05:57:50.633444,Route-2,9,1,12,2.1279132903959987,0,41,9,0.6,141
2025-09-13 05:57:50.633444,Route-3,1,6,13,1.7013176126391267,0,40,5,2.07,211
2025-09-13 05:57:50.633444,Route-4,14,26,38,1.844466031847375,0,20,14,1.48,84
2025-09-13 05:57:50.633444,Route-5,10,17,20,2.1735037076509145,1,99,7,1.64,243
2025-09-13 06:57:50.633444,Route-1,13,16,34,1.266382305067982,0,95,16,0.95,207
2025-09-13 06:57:50.633444,Route-2,10,15,26,1.2789456029688724,0,74,12,1.82,200
2025-09-13 06:57:50.633444,Route-3,12,16,10,2.7891522121137187,0,85,17,1.32,98
2025-09-13 06:57:50.633444,Route-4,12,7,11,2.7130744262995155,0,76,13,1.51,204
2025-09-13 06:57:50.633444,Route-5,0,3,32,1.2529999748010727,0,47,4,0.68,240
2025-09-13 07:57:50.633444,Route-1,11,31,14,3.344790759507953,0,57,11,1.46,57
2025-09-13 07:57:50.633444,Route-2,7,0,17,1.4633232720321647,0,70,12,1.95,187
2025-09-13 07:57:50.633444,Route-3,11,7,35,1.776881779294799,0,93,17,1.27,54
2025-09-13 07:57:50.633444,Route-4,14,30,16,1.5353452475690275,0,97,5,2.38,155
2025-09-13 07:57:50.633444,Route-5,11,6,16,3.4765320969784197,0,36,13,1.24,133
2025-09-13 08:57:50.633444,Route-1,13,22,34,1.394697848091822,0,46,3,1.68,228
2025-09-13 08:57:50.633444,Route-2,14,36,36,3.4544352566750334,0,50,15,0.61,200
2025-09-13 08:57:50.633444,Route-3,4,28,33,1.3177266780813142,0,14,8,1.39,227
2025-09-13 08:57:50.633444,Route-4,13,10,38,1.2286737489536315,0,47,17,0.92,174
2025-09-13 08:57:50.633444,Route-5,10,26,28,2.803355579166912,0,47,11,2.3,220
2025-09-13 09:57:50.633444,Route-1,7,23,23,1.4399130252238752,0,51,13,2.08,98
2025-09-13 09:57:50.633444,Route-2,6,34,30,2.0672586076126063,0,97,4,0.88,117
2025-09-13 09:57:50.633444,Route-3,14,3,39,3.0135023343792824,0,22,3,0.68,80
2025-09-13 09:57:50.633444,Route-4,1,5,13,2.147005914270683,0,74,3,0.92,225
2025-09-13 09:57:50.633444,Route-5,9,38,33,3.233931190305932,0,94,14,1.61,177
2025-09-13 10:57:50.633444,Route-1,7,28,19,3.469663861197165,0,20,3,0.55,76
2025-09-13 10:57:50.633444,Route-2,2,40,29,1.7723871203228136,0,57,14,0.89,227
2025-09-13 10:57:50.633444,Route-3,4,15,14,1.567303359611437,1,57,10,0.86,136
2025-09-13 10:57:50.633444,Route-4,2,39,14,2.663901059977584,0,50,3,1.39,178
2025-09-13 10:57:50.633444,Route-5,1,4,10,1.7144441259872558,0,83,7,1.67,61
2025-09-13 11:57:50.633444,Route-1,1,13,39,1.3970143448316439,0,26,14,2.28,187
2025-09-13 11:57:50.633444,Route-2,0,28,18,2.5356784832389323,0,32,15,1.94,157
2025-09-13 11:57:50.633444,Route-3,7,18,31,1.357467790241093,0,27,15,0.59,203
2025-09-13 11:57:50.633444,Route-4,13,7,34,2.8013776572131572,0,91,15,1.72,233
2025-09-13 11:57:50.633444,Route-5,14,22,14,3.3655500456039498,0,52,12,1.18,101
2025-09-13 12:57:50.633444,Route-1,7,2,21,1.640877225572284,0,82,11,2.08,226
2025-09-13 12:57:50.633444,Route-2,1,14,24,1.9043536556613176,0,94,17,2.32,192
2025-09-13 12:57:50.633444,Route-3,0,4,31,2.506326243050694,0,24,8,1.26,208
2025-09-13 12:57:50.633444,Route-4,3,40,14,2.80722663230737,0,68,16,1.02,194
2025-09-13 12:57:50.633444,Route-5,13,3,17,3.2393045843204398,0,74,14,1.5,144
2025-09-13 13:57:50.633444,Route-1,11,33,27,1.2177423051802465,0,31,8,2.16,154
2025-09-13 13:57:50.633444,Route-2,5,28,15,2.720237170571719,0,68,11,0.87,168
2025-09-13 13:57:50.633444,Route-3,3,12,30,3.2086161498841443,0,60,11,1.25,75
2025-09-13 13:57:50.633444,Route-4,2,1,38,2.4273133622744396,0,28,6,0.57,106
2025-09-13 13:57:50.633444,Route-5,1,44,27,1.976720170397459,0,62,18,1.14,244
2025-09-13 14:57:50.633444,Route-1,3,40,28,2.0103091170235925,0,13,5,0.6,136
2025-09-13 14:57:50.633444,Route-2,8,9,26,3.244109353576383,0,64,5,0.63,121
2025-09-13 14:57:50.633444,Route-3,14,32,37,1.213005829670384,0,60,3,0.89,132
2025-09-13 14:57:50.633444,Route-4,6,5,30,1.3347942219816864,0,46,2,2.07,173
2025-09-13 14:57:50.633444,Route-5,12,14,24,1.5717680263894367,0,59,17,1.96,246
2025-09-13 15:57:50.633444,Route-1,8,37,16,1.7334934098218717,0,97,12,2.04,139
2025-09-13 15:57:50.633444,Route-2,9,12,32,1.7722134617043586,0,49,19,2.2,138
2025-09-13 15:57:50.633444,Route-3,4,39,15,2.8559490456268675,1,57,5,0.55,88
2025-09-13 15:57:50.633444,Route-4,4,24,29,1.3171615057123276,0,74,6,1.96,129
2025-09-13 15:57:50.633444,Route-5,1,40,17,1.2962121462968998,0,19,9,1.42,63
2025-09-13 16:57:50.633444,Route-1,14,18,27,1.3822910400751465,0,24,10,1.79,50
2025-09-13 16:57:50.633444,Route-2,3,24,30,1.7472417896881542,0,21,5,1.27,125
2025-09-13 16:57:50.633444,Route-3,6,38,10,2.4896910311227107,0,46,5,1.0,238
2025-09-13 16:57:50.633444,Route-4,14,30,38,3.2713968117224415,0,81,9,1.34,146
2025-09-13 16:57:50.633444,Route-5,13,23,36,1.2627869741995355,0,73,15,1.27,96
2025-09-13 17:57:50.633444,Route-1,1,2,36,1.480139990864937,0,22,11,1.03,134
2025-09-13 17:57:50.633444,Route-2,1,0,24,2.3946017375737076,0,82,16,0.94,197
2025-09-13 17:57:50.633444,Route-3,11,22,22,2.062148077798492,1,90,11,1.74,157
2025-09-13 17:57:50.633444,Route-4,0,5,22,3.1667290273709394,0,15,12,1.99,149
2025-09-13 17:57:50.633444,Route-5,11,32,16,3.4872497057152856,0,50,7,2.2,174
2025-09-13 18:57:50.633444,Route-1,14,35,31,3.1438233394536743,0,28,6,2.13,219
2025-09-13 18:57:50.633444,Route-2,1,21,18,2.0994396352258318,0,94,8,2.41,218
2025-09-13 18:57:50.633444,Route-3,11,28,31,2.10287475971608,0,36,16,1.24,221
2025-09-13 18:57:50.633444,Route-4,2,20,25,2.5264070985014917,0,54,6,1.62,55
2025-09-13 18:57:50.633444,Route-5,0,11,29,2.9285661056683914,0,37,9,0.56,78
2025-09-13 19:57:50.633444,Route-1,12,37,35,2.711742718947017,0,58,10,1.33,84
2025-09-13 19:57:50.633444,Route-2,14,42,36,1.461160244993693,0,30,2,0.6,75
2025-09-13 19:57:50.633444,Route-3,7,10,36,3.0417267550134017,0,42,16,1.64,189
2025-09-13 19:57:50.633444,Route-4,7,3,36,2.6692157149654383,0,72,7,2.49,141
2025-09-13 19:57:50.633444,Route-5,7,43,11,1.8742731584365697,0,86,9,0.97,215
2025-09-13 20:57:50.633444,Route-1,3,24,26,1.3812519261796785,0,76,18,1.31,94
2025-09-13 20:57:50.633444,Route-2,11,34,21,1.999635152194816,0,54,10,1.69,233
2025-09-13 20:57:50.633444,Route-3,2,10,28,2.7384758263158346,0,11,4,1.54,95
2025-09-13 20:57:50.633444,Route-4,11,2,29,3.0212166150661925,0,72,14,1.1,128
2025-09-13 20:57:50.633444,Route-5,9,21,22,2.467467981045002,1,98,8,1.1,63
2025-09-13 21:57:50.633444,Route-1,0,34,38,3.24923638166631,0,81,8,1.51,238
2025-09-13 21:57:50.633444,Route-2,13,4,33,3.1059469302238867,0,27,19,1.79,95
2025-09-13 21:57:50.633444,Route-3,11,15,23,2.0306024804670813,0,55,18,1.58,136
2025-09-13 21:57:50.633444,Route-4,0,32,20,3.112715475697435,0,65,19,1.89,217
2025-09-13 21:57:50.633444,Route-5,1,28,13,1.6283220396206284,0,98,19,2.12,178
2025-09-13 22:57:50.633444,Route-1,11,2,12,2.7250417214007987,0,44,8,1.02,186
2025-09-13 22:57:50.633444,Route-2,9,35,10,1.2371086695262392,0,53,9,1.94,165
2025-09-13 22:57:50.633444,Route-3,11,30,11,2.834837398878575,0,97,6,1.65,244
2025-09-13 22:57:50.633444,Route-4,11,6,15,2.335971650030828,1,49,7,2.32,88
2025-09-13 22:57:50.633444,Route-5,6,1,21,2.2823525519007632,0,42,9,1.96,149
2025-09-13 23:57:50.633444,Route-1,8,3,39,3.4877218852568816,0,71,2,1.34,182
2025-09-13 23:57:50.633444,Route-2,1,41,24,1.8405537361154214,0,42,17,2.1,128
2025-09-13 23:57:50.633444,Route-3,7,22,28,3.096409778822464,0,62,12,2.38,111
2025-09-13 23:57:50.633444,Route-4,0,41,25,1.7848514456336173,0,74,13,2.08,225
2025-09-13 23:57:50.633444,Route-5,9,8,16,1.5697674007153164,0,65,10,1.24,61
2025-09-14 00:57:50.633444,Route-1,5,3,20,2.376214230562275,0,87,7,2.45,168
2025-09-14 00:57:50.633444,Route-2,13,23,27,3.2544560882125575,0,98,10,2.11,144
2025-09-14 00:57:50.633444,Route-3,8,3,26,2.6063610147359464,0,46,4,1.04,93
2025-09-14 00:57:50.633444,Route-4,6,25,14,1.2173552043493117,0,95,16,1.15,214
2025-09-14 00:57:50.633444,Route-5,14,4,14,1.4626644123259078,0,64,8,1.6,207
2025-09-14 01:57:50.633444,Route-1,10,20,37,2.1999041158313295,0,75,13,1.41,245
2025-09-14 01:57:50.633444,Route-2,10,12,31,2.060354954597541,0,36,15,1.54,126
2025-09-14 01:57:50.633444,Route-3,12,40,25,3.3250704175672423,0,36,13,0.66,241
2025-09-14 01:57:50.633444,Route-4,9,44,32,2.683652580626184,0,87,8,1.96,84
2025-09-14 01:57:50.633444,Route-5,7,15,31,1.7544975621154046,0,86,3,1.07,235
2025-09-14 02:57:50.633444,Route-1,11,11,24,2.30487946140817,0,35,19,1.89,195
2025-09-14 02:57:50.633444,Route-2,14,18,37,3.293851860743329,0,95,16,0.97,68
2025-09-14 02:57:50.633444,Route-3,9,42,31,3.1156880946934873,0,19,13,0.82,202
2025-09-14 02:57:50.633444,Route-4,7,29,23,2.5906257687673637,0,23,12,2.32,105
2025-09-14 02:57:50.633444,Route-5,8,32,30,2.5086387626354854,0,44,6,0.81,81
2025-09-14 03:57:50.633444,Route-1,3,8,36,2.5924423081932746,0,31,10,1.26,207
2025-09-14 03:57:50.633444,Route-2,13,27,18,1.244626214792516,0,50,11,0.69,106
2025-09-14 03:57:50.633444,Route-3,13,25,39,1.4624480670953666,1,13,9,1.1,145
2025-09-14 03:57:50.633444,Route-4,7,24,25,1.9084827329444987,0,96,2,0.77,110
2025-09-14 03:57:50.633444,Route-5,13,32,24,2.6447713070191634,0,66,14,1.98,77
2025-09-14 04:57:50.633444,Route-1,14,5,34,2.75651814847751,0,97,19,1.69,188
2025-09-14 04:57:50.633444,Route-2,13,8,25,1.3948335710533066,0,86,2,2.16,234
2025-09-14 04:57:50.633444,Route-3,7,4,32,1.4637872544410477,0,98,14,1.79,195
2025-09-14 04:57:50.633444,Route-4,12,10,31,2.6708584073984336,0,19,3,1.76,89
2025-09-14 04:57:50.633444,Route-5,10,36,10,1.2367082302339094,1,63,6,2.31,246
2025-09-14 05:57:50.633444,Route-1,14,10,29,2.920216349534484,0,44,6,0.69,237
2025-09-14 05:57:50.633444,Route-2,7,27,39,2.767117552543203,0,39,4,1.46,105
2025-09-14 05:57:50.633444,Route-3,14,44,38,1.286952173267415,0,67,18,0.7,56
2025-09-14 05:57:50.633444,Route-4,12,36,10,2.2355523000108337,0,99,9,2.45,248
2025-09-14 05:57:50.633444,Route-5,7,38,18,2.161623757394058,0,72,14,1.17,140
2025-09-14 06:57:50.633444,Route-1,4,0,36,1.6160174816779522,0,42,17,1.68,123
2025-09-14 06:57:50.633444,Route-2,7,10,35,2.600619534504034,1,79,4,1.32,61
2025-09-14 06:57:50.633444,Route-3,5,38,27,2.7874032673749567,0,26,2,0.91,180
2025-09-14 06:57:50.633444,Route-4,4,11,14,1.5436325257729409,0,79,15,2.18,68
2025-09-14 06:57:50.633444,Route-5,12,9,22,3.027173162473393,0,45,7,2.29,94
2025-09-14 07:57:50.633444,Route-1,9,14,22,2.367841404396003,0,64,15,2.18,165
2025-09-14 07:57:50.633444,Route-2,13,22,35,3.0763900424645825,0,89,2,2.42,82
2025-09-14 07:57:50.633444,Route-3,14,7,32,2.615944680456762,1,77,13,2.34,168
2025-09-14 07:57:50.633444,Route-4,0,14,20,3.386149047860858,0,81,3,0.54,71
2025-09-14 07:57:50.633444,Route-5,4,0,18,2.026432898553871,0,24,3,1.14,102
2025-09-14 08:57:50.633444,Route-1,9,20,14,1.7262605420479895,0,30,6,0.58,128
2025-09-14 08:57:50.633444,Route-2,14,13,13,3.442856890569984,0,24,7,1.38,241
2025-09-14 08:57:50.633444,Route-3,1,2,31,1.2132316994387362,0,92,9,0.53,151
2025-09-14 08:57:50.633444,Route-4,6,10,25,2.287941486559299,0,98,16,0.85,248
2025-09-14 08:57:50.633444,Route-5,1,18,18,2.4251379460191176,0,68,18,1.68,209
2025-09-14 09:57:50.633444,Route-1,8,41,36,1.6034297893223102,0,23,3,0.72,127
2025-09-14 09:57:50.633444,Route-2,11,40,38,3.085529483975173,0,68,11,1.36,162
2025-09-14 09:57:50.633444,Route-3,3,18,38,1.5946839468067076,0,30,9,2.49,118
2025-09-14 09:57:50.633444,Route-4,7,34,33,3.067773878558558,1,71,12,0.55,228
2025-09-14 09:57:50.633444,Route-5,1,6,20,1.507579547616611,0,69,4,0.53,58
2025-09-14 10:57:50.633444,Route-1,9,36,32,2.669997209420507,0,84,15,2.45,235
2025-09-14 10:57:50.633444,Route-2,7,5,24,2.485933959428173,0,62,4,1.31,115
2025-09-14 10:57:50.633444,Route-3,9,0,12,2.5124492812266688,0,19,9,2.36,241
2025-09-14 10:57:50.633444,Route-4,13,14,23,1.6557055443417903,0,72,6,1.55,153
2025-09-14 10:57:50.633444,Route-5,13,31,30,2.3231047300646175,0,58,2,2.07,120
2025-09-14 11:57:50.633444,Route-1,14,44,32,1.7618446048675844,0,65,19,1.74,241
2025-09-14 11:57:50.633444,Route-2,3,35,31,2.7223495100615986,0,38,11,2.41,157
2025-09-14 11:57:50.633444,Route-3,0,9,39,1.729284815245066,0,17,9,2.26,51
2025-09-14 11:57:50.633444,Route-4,0,23,17,2.2763724318593166,0,93,18,1.89,116
2025-09-14 11:57:50.633444,Route-5,13,6,24,1.9246186557572416,0,96,11,1.38,111
2025-09-14 12:57:50.633444,Route-1,6,12,30,3.1655344857525005,0,91,14,0.69,90
2025-09-14 12:57:50.633444,Route-2,6,2,22,2.9422087876521203,0,95,2,1.36,172
2025-09-14 12:57:50.633444,Route-3,11,35,12,1.9786144061116269,0,94,6,0.7,60
2025-09-14 12:57:50.633444,Route-4,5,15,37,3.1285982681439,0,23,11,1.62,90
2025-09-14 12:57:50.633444,Route-5,8,39,16,2.6461172877881736,0,24,13,2.01,76
2025-09-14 13:57:50.633444,Route-1,1,23,30,1.3866329179309285,0,67,13,2.47,98
2025-09-14 13:57:50.633444,Route-2,7,1,16,2.592057039183528,0,96,7,0.75,65
2025-09-14 13:57:50.633444,Route-3,13,12,21,2.843053393218769,0,31,12,1.41,234
2025-09-14 13:57:50.633444,Route-4,11,6,19,3.4561566443512817,0,36,18,0.66,151
2025-09-14 13:57:50.633444,Route-5,11,28,25,1.3107716661576596,0,26,7,2.25,215
2025-09-14 14:57:50.633444,Route-1,0,2,12,3.0630914571869265,0,96,19,2.33,148
2025-09-14 14:57:50.633444,Route-2,9,43,35,1.7731365455288017,0,22,9,1.79,71
2025-09-14 14:57:50.633444,Route-3,14,1,23,1.9334256925549904,0,69,6,1.14,156
2025-09-14 14:57:50.633444,Route-4,13,38,32,2.9584315798501764,0,24,2,2.47,160
2025-09-14 14:57:50.633444,Route-5,10,18,38,2.2530216869826045,0,94,15,1.2,67
2025-09-14 15:57:50.633444,Route-1,3,8,20,1.7634967110248176,1,42,18,1.19,125
2025-09-14 15:57:50.633444,Route-2,0,37,15,2.494929951958283,1,57,10,1.65,136
2025-09-14 15:57:50.633444,Route-3,13,29,32,3.3183735294867818,0,97,19,0.81,249
2025-09-14 15:57:50.633444,Route-4,13,24,28,3.428983336691015,0,42,16,2.15,208
2025-09-14 15:57:50.633444,Route-5,14,3,35,2.923680996778781,0,47,5,0.68,212
2025-09-14 16:57:50.633444,Route-1,4,29,37,2.381950317390938,0,53,8,2.2,165
2025-09-14 16:57:50.633444,Route-2,12,37,14,2.6714271639649176,0,17,11,1.09,232
2025-09-14 16:57:50.633444,Route-3,5,32,26,2.519746087540055,1,65,12,2.47,68
2025-09-14 16:57:50.633444,Route-4,8,12,15,3.0534823238742863,0,19,6,0.96,196
2025-09-14 16:57:50.633444,Route-5,6,11,23,1.443501507233714,1,91,19,2.28,123
2025-09-14 17:57:50.633444,Route-1,7,11,34,2.766708516580766,0,69,5,2.43,133
2025-09-14 17:57:50.633444,Route-2,1,43,38,2.187854184276575,0,13,9,2.21,226
2025-09-14 17:57:50.633444,Route-3,9,27,26,1.5524636388369843,0,58,16,1.31,69
2025-09-14 17:57:50.633444,Route-4,1,24,29,3.016016084275144,0,88,3,2.45,89
2025-09-14 17:57:50.633444,Route-5,12,33,20,2.589969436826549,0,66,12,2.24,163
2025-09-14 18:57:50.633444,Route-1,3,3,39,1.8673292700213975,0,93,8,0.56,206
2025-09-14 18:57:50.633444,Route-2,2,9,25,2.185734086217541,0,75,19,0.62,210
2025-09-14 18:57:50.633444,Route-3,8,41,20,2.81033169070111,0,98,19,2.16,73
2025-09-14 18:57:50.633444,Route-4,10,31,20,1.3339683370503672,1,98,7,1.38,119
2025-09-14 18:57:50.633444,Route-5,0,35,32,2.64978078788067,0,50,8,0.82,158
2025-09-14 19:57:50.633444,Route-1,5,27,39,1.7524690744634706,0,48,12,2.3,196
2025-09-14 19:57:50.633444,Route-2,10,27,30,1.704086204763884,0,72,7,0.76,211
2025-09-14 19:57:50.633444,Route-3,5,25,28,1.6030426462258685,0,80,14,0.56,139
2025-09-14 19:57:50.633444,Route-4,3,42,23,1.653780813936329,0,11,16,1.1,154
2025-09-14 19:57:50.633444,Route-5,13,1,12,3.001444239075896,0,83,5,1.04,141
2025-09-14 20:57:50.633444,Route-1,0,19,20,1.428480731475291,0,99,7,1.24,228
2025-09-14 20:57:50.633444,Route-2,5,39,26,1.918696583362483,0,49,10,2.35,80
2025-09-14 20:57:50.633444,Route-3,13,4,22,1.476307311054727,0,56,13,1.39,97
2025-09-14 20:57:50.633444,Route-4,6,27,18,1.2347669441667963,0,30,15,1.38,116
2025-09-14 20:57:50.633444,Route-5,14,24,16,2.7688626921299946,0,13,2,1.94,108
2025-09-14 21:57:50.633444,Route-1,11,9,30,2.751377988979691,0,70,9,1.57,218
2025-09-14 21:57:50.633444,Route-2,8,5,34,2.607418343544067,1,72,2,2.28,185
2025-09-14 21:57:50.633444,Route-3,14,28,38,2.2861674229940845,0,60,2,0.96,110
2025-09-14 21:57:50.633444,Route-4,9,10,23,1.3332789275811843,0,75,16,2.32,55
2025-09-14 21:57:50.633444,Route-5,12,37,38,1.8157258470838955,0,70,3,1.15,228
2025-09-14 22:57:50.633444,Route-1,1,37,35,2.719806882467555,1,68,4,1.59,87
2025-09-14 22:57:50.633444,Route-2,1,40,13,3.24082167900786,0,49,15,2.14,103
2025-09-14 22:57:50.633444,Route-3,1,35,20,1.3889247397207538,0,80,12,0.66,141
2025-09-14 22:57:50.633444,Route-4,3,39,25,2.4855739533039793,0,11,19,0.81,240
2025-09-14 22:57:50.633444,Route-5,4,11,35,1.8243993271596703,0,33,9,2.01,207
2025-09-14 23:57:50.633444,Route-1,12,10,36,2.8340361236398572,0,90,17,0.51,138
2025-09-14 23:57:50.633444,Route-2,7,29,32,2.1131791771617583,0,28,17,1.8,54
2025-09-14 23:57:50.633444,Route-3,11,35,13,1.7922893046892532,0,64,4,1.86,71
2025-09-14 23:57:50.633444,Route-4,4,39,36,2.010432525772253,0,18,17,0.81,205
2025-09-14 23:57:50.633444,Route-5,7,24,32,3.355977912640129,0,92,14,1.31,77
2025-09-15 00:57:50.633444,Route-1,8,40,29,1.8912227365210148,0,28,10,1.6,161
2025-09-15 00:57:50.633444,Route-2,3,20,18,3.0983500753288897,0,43,12,0.76,196
2025-09-15 00:57:50.633444,Route-3,13,37,23,1.3266768871414691,0,75,15,1.92,111
2025-09-15 00:57:50.633444,Route-4,0,4,26,1.8089386957316107,0,30,2,2.03,156
2025-09-15 00:57:50.633444,Route-5,10,25,21,2.7144063946015486,0,92,19,0.64,223
